id	x	y
949	14.543262	4.485122
969	9.498167	8.449535
970	12.584806	6.0156236
973	9.556392	7.707984
974	13.077913	3.6651175
990	13.414587	8.216107
991	12.8659315	6.98951
995	13.5581045	8.59604
997	10.321174	6.737758
1012	14.167932	4.6715355
1013	15.481398	5.8413944
1014	14.158169	8.561999
1015	8.36822	6.6652155
1016	13.570554	5.4090033
1017	11.496429	7.6455097
1020-1	14.864884	5.752622
1035	9.208493	8.39346
1037	13.448454	5.0994067
1040	11.383577	7.8592067
1041	11.839738	5.353061
1059	15.345811	5.719032
1061	12.849635	8.258089
1082	15.467954	6.6909423
1083	13.523258	9.504666
1085	10.640212	7.883072
1086	11.632734	8.679891
1109	9.5775795	7.714609
1110	12.6460905	8.021594
1111	7.4751163	7.002578
1112	13.9275875	5.6588492
1128	8.302935	7.5416694
1130	15.586557	5.589296
1133	9.475768	8.6655245
1134	10.262779	5.7529097
1151	9.732721	7.0696216
1152	13.059565	4.8884287
1153	14.758366	5.9414477
1157	13.063238	5.573455
1173	13.350549	8.378231
1180	12.05943	6.673783
1193	9.072603	9.115023
1194	9.07179	9.085868
1195	14.294555	6.738056
1196	13.3441515	5.798699
1197	14.164482	5.8004465
1199	13.223697	5.3225956
1217	9.019352	5.773724
1221	13.053565	6.528425
1222	11.744039	5.1792593
1237	13.201621	8.545151
1238	8.66716	7.9530034
1241	14.652239	4.2089367
1260	12.235604	7.092559
1261	9.885598	7.748695
1262	8.857283	8.487096
1283	8.7396555	7.845117
1285	7.3999605	7.472679
1286	9.808075	5.7714024
1304	11.461755	9.326161
1305	15.083668	5.2856116
1306	14.117782	4.223909
1309	9.096862	6.8241997
1311	13.919491	6.063704
1325	13.585659	9.6788845
1326	13.547153	3.7541244
1327	14.439967	5.4153295
1328	12.817414	7.4730945
1329	14.36842	7.0520372
1349	8.879809	8.995503
1350	13.8460655	8.90215
1352	13.8112545	4.133897
1354	14.887076	5.1647806
1371	14.609162	7.2459292
1374	12.001802	9.427884
1392	15.17788	6.0982103
1395	15.120152	7.494722
1398-1	12.887362	4.5615115
1399	11.051418	6.541652
1415	15.474708	6.4323316
1419	14.603134	4.2842946
1420	13.090365	6.127888
1421	12.779211	5.1355863
1422	12.185493	5.1790237
1438	14.276715	5.347503
1443-1	11.871141	6.78496
1457	7.7404866	8.147934
1459	15.772205	6.53143
1460	10.081055	7.9622755
1461	7.916696	7.045746
1462	13.317743	5.8500896
1481	10.376058	5.544349
1482	12.684738	8.213667
1508	13.724536	3.8752892
1524	14.149891	4.769282
1526	13.257338	5.0910964
1527	9.714135	7.029296
1528	13.396271	4.1645136
1529	13.72279	6.411126
1548	8.314818	7.1126456
1550	14.030273	4.880288
1571	15.199803	6.7623396
1572	14.2010565	7.4499545
1573-1	11.531818	5.4626303
1574	9.774707	7.1271086
1589	14.756501	8.414575
1590	8.805644	7.6127234
1592	13.461297	8.160729
1596	11.486808	6.750416
1598	10.2420225	5.521285
1613	13.904889	8.57824
1614	9.444099	9.242416
1615	12.96829	3.9676812
1619	9.66783	7.6544313
1634	14.199786	7.7854686
1635	12.976421	9.733261
1638	13.591024	3.9663534
1640	8.457737	6.5123167
1657	8.658846	8.504247
1660	14.19657	7.4759603
1678	13.787879	9.853996
1679	9.103177	7.8792686
1681	11.416342	7.2258277
1684	11.053771	6.3251233
1685	11.284596	5.9603868
1700	10.686862	9.211564
1702	8.31852	6.429728
1703	12.1132965	7.3771358
1706-1	12.168184	6.501762
1707	13.917446	7.0417686
1724	13.609915	9.170272
1725	9.850137	6.8623443
1743	14.417521	7.0507774
1749	13.574148	3.483428
1766	15.363364	5.035266
1768	13.66808	8.351527
1772	8.650626	6.4894733
1795	12.7753725	9.258099
1809	14.224745	9.560766
1811	8.573382	8.399406
1812	12.441614	4.7138915
1813	14.5215025	6.0126953
1814	11.983324	8.461676
1816	9.856895	8.994208
1832	15.877131	4.991896
1835	13.003915	7.6302104
1837	13.982964	4.6397786
1838	9.78984	5.7527676
1840	11.0968	9.138732
1853	14.582728	6.369199
1854	8.945141	7.0928636
1856	14.038045	4.391865
1860	11.634385	5.3777084
1875	14.145171	9.438246
1876	13.552037	6.4177423
1877	14.859109	7.5600157
1880	14.131201	5.191741
1882	10.017806	7.0593653
1903	13.365327	4.6922607
1904	9.961093	9.359833
1919	13.889443	9.935692
1921	8.36029	7.405161
1923	14.037698	8.685333
1925	12.619221	8.66763
1941	7.393202	8.166954
1943	13.954147	7.8196487
1945	11.295613	4.9167056
1946	11.850702	4.813423
1963	7.9481473	8.562924
1966	13.989036	4.994403
1968	8.62556	6.25989
1985	9.5941305	9.227029
1986	15.110329	5.3369055
1987	13.180351	9.488189
1988	9.359449	7.0429277
1990	12.646693	8.333156
1993	14.626844	7.361267
2008	14.269008	7.947791
2010	14.267695	7.343478
2011	14.581585	3.686741
2031	14.441166	7.7013307
2032	9.71588	7.4231195
2033	11.917997	9.746683
2034	14.106787	4.6855736
2037	12.059088	8.386541
2051	12.667255	9.993792
2053-1	8.511141	8.146158
2054	10.118036	6.1785293
2055	9.016481	8.823908
2058	8.961318	6.953026
2075	14.598764	5.5958495
2076	10.9356165	6.586479
2078	14.212465	3.2760396
2079	9.932075	8.895949
2096	13.651313	5.4763746
2099	8.279379	7.2756515
2101	8.880503	6.3429875
2118	12.984954	9.980904
2120	15.410211	8.2000065
2121	13.780593	3.7303352
2123	9.5798235	6.709785
2140	14.180572	8.910222
2144	8.1293125	8.015633
2146	9.487463	6.9729776
2147	11.770515	7.685836
2163	13.612902	8.274782
2164	13.784223	6.069027
2167	13.8990755	6.4132357
2168	12.405205	6.3841443
2185	11.99704	8.230637
2189	12.773013	7.541114
2191	13.264848	5.203326
2206	13.298699	4.1306214
2207	7.8029313	7.577318
2208	14.939203	5.334072
2209	11.485858	7.46513
2212	9.582955	9.079755
2227	15.165057	7.567039
2228-1	14.933233	4.516207
2229	10.11171	8.802295
2233	8.27	6.415621
2234	13.694192	3.9602466
2249	13.20681	8.885321
2250	13.610135	9.178729
2252	13.9790325	5.8271093
2254	11.597376	7.654608
2255	13.366921	7.903896
2274	12.310729	5.388591
2276	14.8024	5.100381
2293	15.422009	4.5442963
2296	12.802937	6.6211634
2297	13.862293	8.336313
2298	10.139568	7.8790936
2317	13.273719	9.524799
2338	11.696275	9.212811
2340	10.445788	7.7424545
2341	9.895775	8.237529
2345	10.419402	5.94249
2360	13.722675	4.8536882
2362-1	7.287108	7.1480966
2363	14.503974	4.6806793
2365	8.162794	8.69123
2381	13.178262	9.874244
2383	15.44232	5.2149353
2386	9.99499	6.5148654
2403	14.0848465	9.169438
2405	13.503927	8.157459
2406	13.402308	4.3716817
2407	8.002398	8.665078
2411	13.241076	6.4084024
2426	15.26849	6.273041
2430	9.262263	7.3172326
2431	13.69327	7.68173
2450	13.027179	5.7048726
2451	11.817185	8.352723
2453	14.492994	3.6479158
2455	10.416166	7.6883564
2469	14.167945	3.9165068
2470	13.981741	5.9004345
2473	14.462529	7.2589345
2474	13.720804	5.4964685
2492	14.819814	6.000668
2494	12.475201	7.953635
2496	11.994266	7.070493
2497	13.265837	4.2898464
2498	8.702396	8.679162
2514	7.7955174	7.573855
2519	10.855575	8.564785
2536	9.733681	7.1192756
2539	13.112978	5.1305766
2540	13.457524	7.643301
2542-1	12.417475	7.7489595
2559	13.971327	4.9274664
2562	15.072229	4.2998896
2579	7.5446157	8.325102
2584	12.16427	5.405242
2585	14.282037	3.287842
2586	13.614507	4.095063
2587	12.893614	6.8043895
2603	10.661985	7.9116263
2604	11.348171	8.65135
2605	7.427149	7.7047534
2606	12.476201	5.7104816
2623	14.529219	7.141008
2624	14.779768	7.953754
2625	9.966508	8.032465
2645	8.846744	9.387878
2648	9.858639	8.450225
2650	14.2681675	8.334402
2651	9.365584	7.4361
2652	13.390518	4.2368693
2653	15.271427	6.5411325
2670	14.228872	6.2319865
2671	13.189205	4.6191707
2673-1	10.499529	7.4345207
2675	13.803824	4.2712903
2690	12.701757	7.401805
2712	13.577772	9.889704
2714	10.20746	7.7296114
2717	14.579136	6.6777573
2718	12.950297	5.1650953
2719	12.839443	6.7673793
2735	12.758552	5.772769
2736	8.784266	7.9957333
2739	12.6017275	4.5896635
2756-1	7.7770467	7.565461
2759	13.388053	4.8653016
2762	12.753706	5.4997873
2777	8.067337	7.4917903
2783	8.204523	7.35097
2784	13.410158	8.332361
2799	13.285897	9.4548235
2800	8.427452	8.667001
2801	11.373892	8.37625
2803	8.979869	7.719434
2804	10.286331	5.853359
2828	8.966881	5.8195834
2845	8.387119	7.5170965
2850	9.586115	8.213572
2866	15.798979	5.216987
2871	14.536614	4.77193
2872	12.648489	6.9882026
2873	13.24481	4.5143323
2890	10.032198	4.9955544
2909	15.119368	8.414857
2911	14.592096	8.286504
2912	13.398678	5.905326
2916	13.936131	3.768061
2933	8.954239	7.6427155
2937	8.6063595	6.994858
2939	8.447265	6.637023
2954	13.998263	9.223807
2977	13.951863	8.345904
2978	8.282967	6.531267
3000	7.938497	6.85053
3001	14.20381	8.407959
3002	14.597688	5.65335
3004	13.369104	7.8848953
3019-1	13.286909	9.173357
3025	11.854891	5.9273314
3026	11.104912	5.8559446
3049-1	13.071111	8.340304
3063	9.219643	7.1875396
3064	14.996711	5.620796
3065	15.109665	5.802325
3066	11.86268	4.5826
3067	9.270311	6.664576
3085	9.461505	9.137378
3086	12.553334	8.973261
3087	7.7509904	8.879062
3091	12.19967	5.3497925
3107	13.693164	9.996655
3108	14.151926	8.625748
3109	14.305372	5.9918556
3111	7.057566	7.3531733
3113	8.050379	8.762599
3131	14.351748	4.8038454
3132	15.133364	4.941281
3134	12.322789	7.332801
3136	12.406475	7.05967
3152	14.019196	7.939167
3153	8.260151	6.9948034
3155	12.796261	8.908267
3156	9.72047	8.306178
3157	13.188674	4.202469
3158	13.214129	7.0214505
3173	8.437836	7.8998065
3176	14.817419	5.082953
3178-1	14.361295	5.9539127
3179-1	13.7085905	5.0464168
3180	10.79831	3.9328187
3198	13.833941	7.2471113
3201	12.906567	5.2711
3202	13.070915	6.583554
3217	8.415322	8.282426
3221	9.275715	8.676385
3224	15.033624	4.946021
3225	11.7354	6.455988
3239	7.6924853	7.6640744
3242	11.9698515	4.58759
3261	13.331437	9.597114
3262	12.475985	6.572086
3263	13.044632	7.8621354
3265	9.05231	7.138323
3283	14.966958	5.214689
3288	8.199705	7.9978366
3306	13.823809	9.540461
3308-1	15.574202	4.881924
3311	9.930924	7.002336
3327	13.592268	8.251238
3334	12.948047	3.705639
3351	9.745498	7.103722
3356	12.904659	3.6602414
3371	15.381161	5.0849323
3373	14.157106	9.012048
3374	13.091066	5.551464
3376	14.543526	5.600891
3377	11.858295	4.7633257
3378	9.007398	6.020028
3380	11.974359	5.9727454
3393	8.152218	6.9665966
3395	15.122142	6.1324563
3397	11.018964	5.369503
3400	12.893064	3.7002504
3415	13.205122	6.142089
3417	10.274324	7.4173636
3418	14.517075	7.3172107
3419	12.308734	8.103872
3438	14.503212	6.281811
3441	9.794074	8.058755
3442	14.2751255	7.4711223
3481	14.169057	5.4289837
3482	11.974624	9.199669
3483	11.988717	8.895339
3484	13.335278	8.986246
3485	8.569565	8.916262
3486	11.666827	8.006338
3503	12.861546	8.962889
3505	12.613189	9.363611
3510	14.526268	5.1587625
3525	8.283502	7.871999
3527	15.139546	5.6662316
3528	14.046346	9.40636
3529	15.031547	8.555392
3531	12.94793	4.1288633
3532	14.336887	6.135798
3547	12.996738	8.752029
3548	15.260914	5.8453884
3549	9.3539915	8.588375
3550	12.239364	9.679055
3552	8.985341	8.642723
3553	13.738672	4.4527125
3555	13.276146	6.093328
3569	9.537197	8.112854
3572	14.0911455	7.8938584
3574	8.987987	8.055494
3577	8.916272	7.6329026
3591	7.774059	8.068111
3593	8.138183	7.8554955
3595	11.389125	9.384004
3596	14.363778	5.9991245
3614	8.699699	9.179512
3615	13.581018	7.6185718
3617	10.591331	4.9833364
3620	7.610906	7.995907
3635	15.475958	5.6814795
3637	13.282043	4.272237
3638	13.334939	7.090942
3639	13.191494	7.7510505
3657	13.802978	9.513287
3658	13.02031	6.5192685
3659	8.224	7.3272395
3660	9.532134	6.9614444
3662	12.759481	7.7989097
3664	10.595472	8.375652
3681	11.583589	8.734473
3683	13.879445	8.381712
3684-1	7.690254	7.862652
3701	13.420313	7.3660364
3703	12.587341	3.9214766
3707	9.523486	5.668842
3708	14.582681	5.088537
3724	7.83151	7.208614
3727	13.731351	4.913721
3728	12.703872	4.522363
3729	14.97817	6.277696
3745	10.508235	9.121442
3746	14.089665	8.805196
3750	12.168848	6.4421163
3767	7.8981423	8.753986
3768	13.267988	7.606045
3769	9.230747	8.218868
3772	12.654786	5.248284
3774	11.105695	5.5787416
3789	13.662431	5.033487
3792	7.5033865	7.0854793
3794	12.875627	5.043167
3811	12.139643	10.014556
3817	13.05809	4.557522
3818	11.291074	6.715029
3838	14.090296	4.8141646
3857	7.9880486	7.209198
3860	10.67257	5.276452
3862	10.838123	5.9792356
3879	7.96946	7.437889
3882	10.125633	5.6487336
3884	11.293874	9.215921
3901	13.7581	5.4906096
3906	8.74184	6.6099434
3921	8.678354	9.252322
3924	11.56113	8.498764
3925	10.840277	6.2973757
3943	14.66164	8.39392
3945	8.055233	7.9860287
3965	14.572467	5.0237117
3968	12.65914	8.99826
3971	15.741944	6.283026
3972	13.003627	5.920486
3987	15.02482	5.498882
3989	13.221541	6.0356274
3990	13.731415	9.0191555
3991	13.595395	5.312902
3993	12.390645	8.613723
3994	11.395354	7.6593585
4009	13.382495	8.536606
4010	13.098782	4.6468506
4011	14.498072	8.723909
4033	14.173064	5.0176916
4036	14.437352	5.6387153
4037	12.462052	7.010925
4053	7.8190417	8.280057
4054	14.28908	9.28501
4056	14.930503	5.379985
4059	14.716576	5.8081217
4060	12.309247	6.8694553
4076	7.9942317	7.641776
4077	14.235646	7.807899
4078	10.369802	7.097818
4102	14.847404	5.336687
4142	13.403432	8.579035
4143	13.933485	9.130602
4145	14.430504	4.440512
4148	13.417948	4.3982167
4168	14.068219	3.9647973
4169	13.700406	5.647354
4186	7.993916	7.4752645
4187	9.010408	7.396258
4190	13.859287	6.986967
4191	9.81175	7.4335866
4208	15.215762	6.632992
4210	10.678782	6.633781
4211	13.737225	6.2873735
4215	9.760916	6.7327523
4229	8.539253	8.132643
4230	9.277951	8.547695
4231	8.709421	7.8699737
4232	14.485151	7.6316767
4233	10.105371	8.009127
4234	13.345674	8.491239
4236	12.451889	6.861397
4252	9.063842	8.707377
4253	13.863012	7.8525753
4254	8.341303	6.3531294
4273	13.314765	10.331226
4274	12.595599	8.5360775
4277	11.754501	6.007241
4278	11.023574	7.536345
4279	13.040458	8.375136
4280	12.976096	8.084531
4295	7.6500244	7.6921744
4298	8.259085	6.540284
4299	15.220538	5.23707
4300	9.169412	6.352282
4317	8.038101	8.884914
4319	14.787139	6.3439956
4322-1	14.690787	5.0617375
4324	8.686131	5.957335
4344	10.49243	8.389536
4366	12.641144	4.824303
4368	11.222724	4.81364
4384	14.472602	9.422071
4385	14.044938	4.1025176
4387	9.549243	7.5841446
4388	13.40196	3.4219158
4405	8.58308	8.031605
4407	14.4374695	6.1472044
4410	10.191718	5.50631
4428	13.345253	9.479524
4430	7.76139	8.220676
4431	14.703268	8.0791
4434	11.771661	7.352738
1-2	12.997037	9.993424
2-1	7.6464605	7.880266
3-1	7.9513183	7.2194166
4-1	13.999802	7.256981
6	9.1685295	6.3006372
25	13.671101	4.63501
49-1	8.632287	6.840001
75	9.646506	7.26357
77	10.734977	8.148054
94-1	12.565414	9.355915
97	9.87538	9.0831375
99-1	9.408235	8.376377
115-1	8.204256	8.005165
118-1	12.1221075	8.437309
122	7.780989	7.311457
123-1	12.923482	6.024866
139-1	14.716111	7.973358
142-1	8.970398	7.469271
143-1	11.305334	6.998326
161	15.062544	7.2236667
162	8.704472	6.9252214
163-1	11.624835	7.0314546
164-1	7.3188725	7.7213407
167	10.783212	6.251814
187-1	10.889791	7.490452
191	13.831085	5.096355
208	13.8182535	9.753886
209	7.65071	6.9312005
210-1	9.204367	9.0028305
212-1	14.041276	8.964671
213-1	7.60804	8.182783
216	11.0283375	4.6223574
232	9.035328	7.840848
234	11.651392	7.752778
235-1	12.06658	5.3056703
238	14.85822	6.747845
255-1	13.90247	9.010653
257-1	12.492068	4.9302096
258	12.873054	7.6050835
260	8.672739	8.268172
261	10.708553	8.19319
281-1	13.027134	5.3880844
285	14.697613	8.214088
300-1	14.4228735	7.8737993
301	9.648271	7.771947
305	13.025478	5.9343243
324	14.309716	8.93964
347-1	10.0188675	9.367778
349-1	8.838166	6.248025
353	11.826836	5.591549
367	7.9139295	7.9943995
374	8.934217	8.251218
375	13.75668	8.074591
376	14.071725	6.9248757
390	14.312227	7.3874407
398	9.472181	6.2130966
399	9.22336	6.532237
412	14.289468	5.4555073
414-1	14.723795	7.4073324
416	14.180942	7.112529
419-1	9.61534	6.336769
435	13.154196	9.132567
436	11.921513	8.733278
437-1	14.322379	6.036042
438-1	13.4492035	6.954157
440-1	8.35763	8.5053625
441-1	13.771974	6.3234224
442-1	12.895342	8.623425
458	12.515527	4.777604
464	10.26376	6.4508076
478	8.962392	7.699236
480	13.906416	7.9274187
482	14.659569	6.0932736
483	14.270928	7.652416
502	15.106642	6.1087475
504	10.128203	7.7885675
522	8.893922	7.294345
523	14.736459	6.7916865
525	10.088491	6.695952
527	13.784531	3.5463912
545	13.168105	4.0894036
550	15.015569	5.471677
566	14.570229	4.263014
570	12.448428	8.93525
572	14.165684	7.725514
588	8.938144	7.939914
592	13.731389	5.909957
595	10.187361	9.564592
610	13.205453	9.733117
613	10.984017	8.82909
614	14.398656	8.598738
617	13.320565	7.052703
632	14.477384	5.227322
634	13.782627	8.070423
635-1	11.308756	9.4601555
637-1	12.314335	9.106298
639-1	8.972015	7.2890806
640	13.249479	6.621394
655	8.6263075	7.790574
658	11.97206	7.780957
676	14.5416765	6.5124345
679	9.435577	6.8954697
684	9.042959	7.9582367
698	9.692513	7.707852
701	11.479513	6.5021133
702	14.409142	7.1500773
703	15.569537	5.4309635
704	13.893216	8.823392
705	9.39998	5.7218804
706	7.819828	7.2044554
721	9.785467	8.552483
722	7.774604	7.5383396
723	13.5436125	9.005416
724	13.713274	6.758849
728	10.924641	6.660007
742	11.923305	8.144137
743-1	14.326813	5.4843984
744	8.499445	7.1596127
746	14.321424	7.68705
747	11.459855	9.413676
749	14.78616	5.4062576
766	10.170479	6.3533916
767	11.867196	7.88529
768	14.001081	5.865513
786	7.882241	6.7188687
787-1	12.540036	8.763727
788-1	12.863291	4.431365
790	11.576143	7.3607535
792	15.390629	5.334229
793	11.695863	5.0483317
811	8.842976	7.7730227
830	15.86311	5.536076
832-1	13.738385	4.304114
834-1	13.364254	5.1558733
836	13.004088	7.1683583
851	8.8460655	8.639496
854-1	9.160019	8.632593
857	13.218174	8.139937
858-1	10.0346365	7.7809095
874	8.240393	8.474175
876-1	13.894321	8.532669
877	14.167793	8.769931
878	13.443236	6.2997694
900	15.139198	5.6302404
918	15.801403	6.3862643
920	14.338969	4.289104
922	14.293919	4.8943315
940	7.6425834	8.154999
941	15.07909	5.3297715
942	7.709615	7.6505303
944	13.15383	7.055501
947	14.055895	5.3139596
968	12.047303	5.1926656
985	9.109272	7.6383677
989	13.722488	4.0386643
991-1	9.991669	5.9713783
1005	8.894214	7.6670885
1006	12.961896	9.9933405
1009	13.132414	9.111482
1011	15.819729	5.3086085
1028	14.597125	7.5341463
1029	12.82396	8.466749
1030-1	14.189712	4.556087
1032	8.280317	7.288049
1035-1	10.02441	6.4388666
1049	8.62477	8.900267
1050	14.95425	7.2047987
1051-1	14.7204485	8.50383
1052	7.8001504	8.451202
1053	12.587177	5.3637285
1058	11.481177	7.8377366
1074	13.970471	7.661283
1077	13.513092	5.957643
1080	12.431861	6.3220825
1095	15.554518	5.1474566
1099	13.923261	9.774917
1101	12.910706	9.244306
1117	10.889806	8.907078
1119	14.79055	7.920507
1122	12.514663	6.4218016
1138	9.616618	8.926569
1141	9.28368	7.1252584
1142	7.037004	7.4698634
1144	13.662767	4.8455586
1159	8.533236	8.570912
1160	15.0653515	7.3662286
1165	9.8567705	7.5626554
1167	10.119082	9.503585
1184	14.665388	4.0813546
1185	12.949856	9.208307
1189	10.529898	7.8448772
1204	9.678437	8.542247
1205	13.891748	5.116131
1212	7.446341	7.579993
1226	7.635819	8.027762
1227	10.342605	7.985431
1229	8.44505	7.508092
1230	7.9581165	6.6205354
1234	9.755882	7.208758
1247	15.150163	8.164416
1248	11.495757	8.312171
1253	12.656324	7.098826
1256	12.844153	7.456131
1272-1	9.300916	8.417385
1273	12.23839	8.298738
1275	12.129938	8.048336
1276	12.265031	7.156786
1292	8.158105	7.036481
1293	12.396994	8.577933
1295	11.475024	7.3937807
1296	12.465741	7.5838532
1299	8.260169	6.453425
1313	12.477311	9.711927
1314	14.769324	7.64846
1315-1	8.496037	7.4601355
1316	14.277918	9.06554
1318	11.845919	8.447287
1322	15.042932	6.9240737
1336	7.7229857	7.0867496
1338	10.662916	6.166438
1341	9.256456	6.6421504
1357	7.777854	7.9421806
1360	7.609007	8.22243
1361	12.981971	3.9461842
1362	13.3614025	9.182666
1363	11.197137	7.17238
1380	11.450563	8.76965
1381	14.318885	4.809813
1382	12.21317	6.90839
1384	14.775532	6.3812256
1387	9.966092	6.413942
1401-1	15.042269	7.2149324
1408	10.642839	8.620863
1424	15.690156	6.5609264
1425	9.993424	9.187006
1427	11.274116	7.688036
1429	9.670272	5.4163976
1445	12.837397	9.973659
1446	12.202282	9.885331
1448	11.560346	8.077703
1449	8.702623	7.297439
1451	8.087805	8.48913
1468	14.285512	5.578482
1472	10.676677	6.190127
1473	9.183198	5.930488
1475	9.310114	5.540025
1494	8.947108	9.040674
1495	13.922148	7.493964
1511	14.476676	8.6577835
1513	15.623498	4.771656
1514	7.87008	7.9360943
1519	12.964265	8.528666
1533	9.203103	9.026012
1535	13.200937	9.840122
1537	12.388918	7.87996
1538	13.802399	6.0430093
1539	11.418604	5.3173866
1540	14.428205	5.677409
1556	8.006759	8.146866
1557	11.779389	9.644789
1559	8.435252	8.74906
1564	11.329781	5.910913
1579	8.50187	7.25931
1581	14.619945	4.6272993
1582	11.918768	9.575968
1584	8.715971	6.8016353
1585	13.641226	6.020721
1604	7.258062	8.003176
1628	9.417282	8.555768
1630	13.129294	3.6125295
1643	8.399844	8.525972
1644	12.607196	9.704624
1646	7.2420864	7.0146785
1647	13.212836	5.7612157
1650	14.054566	5.690584
1666-1	8.597804	8.847978
1667	15.307251	7.0588284
1672	10.787435	8.658984
1693	10.733705	8.423438
1694	14.73257	6.6365023
1695	14.361559	6.584354
1709-1	7.672691	7.403531
1710	12.535462	9.762946
1712	12.807601	8.486726
1717	13.141936	5.135065
1731	10.429633	9.208973
1732-1	11.636244	8.064092
1735	10.632055	6.9478803
1736	9.620683	8.244643
1756	9.185339	6.9266424
1775	14.821385	6.202689
1777	7.310702	7.9406643
1780	14.2949	4.7812204
1801	9.755276	5.8583627
1819	15.368621	6.069585
1821	14.454341	9.080899
1822	13.317711	7.753174
1823	12.613536	8.700218
1826	14.439247	5.1419873
1843	8.082405	7.570089
1844	8.103583	9.131358
1868	14.227227	5.156575
1870	15.364611	7.922966
1887	14.403907	8.807211
1889	12.165985	9.1148
1890	8.698164	6.780949
1892	11.648814	6.8294497
1908	12.581744	8.499484
1911	8.505241	8.146178
1916	13.3620615	7.348494
1931	14.876033	6.3474226
1933	15.5488615	6.001552
1935	12.395669	8.957845
1936	11.766234	8.3892765
1953	8.520449	8.7779
1954	12.372	9.336036
1955	13.231986	8.337647
1973	8.062708	8.524377
1974	8.838733	6.323445
1975	15.509709	5.942568
1976	13.400047	5.310671
1995	12.608747	10.080029
1997	11.898489	8.592765
1998	14.723374	6.8815126
1999	9.2890215	8.121044
2000	13.138635	6.977583
2004	11.8128195	5.2889667
2017	14.056214	7.825235
2019	14.267507	6.3408837
2020	11.781248	8.910912
2039	7.673739	7.594807
2040	13.841869	9.462564
2041	13.172291	8.048204
2044	9.326382	7.2990217
2045	9.954426	8.702172
2061	14.17831	4.3318596
2062	8.648376	7.478442
2063	13.607369	7.2116566
2064	12.402495	4.1934714
2066	12.5374565	4.654614
2084	13.853969	8.67884
2090	12.522287	5.150391
2107	13.953298	5.703317
2108	13.72231	6.199238
2109	14.701045	5.208719
2112	8.923082	7.319174
2113	12.800669	4.263839
2131	7.9023213	9.056501
2134	10.304402	8.245808
2135	11.890224	3.949342
2152	13.547244	3.891103
2153	13.319432	6.678523
2154	13.318094	3.9925234
2172	7.5038424	7.282732
2173	9.386662	6.933451
2175	12.026608	7.9812045
2177	11.948021	7.8686056
2194	14.572355	8.170065
2201	12.578403	6.737656
2202	9.584616	8.685407
2216	15.8427515	5.4333973
2219	12.9942665	9.79803
2222	12.635685	9.17287
2239	14.35112	6.269903
2245	13.8498	6.0589933
2246	12.302139	8.457343
2261	13.00439	5.3248262
2262	9.318046	7.214277
2263	14.702329	6.814507
2265	15.478296	5.6633015
2281	13.7676325	7.7322407
2282	14.986218	4.6663485
2283	8.128356	7.5306535
2284	13.704646	5.672709
2287	12.815909	8.427335
2305	13.920038	7.6791162
2308	13.846849	7.507512
2310	12.90034	8.917291
2311	15.079346	5.224746
2326	12.911058	9.350529
2327	12.240098	8.748888
2328	13.267613	7.320986
2329	13.417508	4.7293344
2347	7.6829505	7.580168
2349	14.630312	4.9237595
2350	9.168865	7.031062
2354	13.728654	8.488693
2355	12.962206	7.9403777
2370	8.765705	6.6036777
2372	13.926351	6.3485837
2373	13.289128	6.371131
2376	11.098503	5.255433
2377	15.302656	4.934213
2392	9.391783	6.959795
2395	11.317078	7.201856
2398	14.143093	5.0977373
2414	12.631058	7.78992
2418	14.208682	8.11301
2435	15.687836	5.725007
2437	11.481128	6.0304794
2442	13.026532	7.575035
2460	13.192563	4.5287085
2464	14.57194	7.237691
2465	12.565757	7.2632384
2481	7.90166	8.148477
2487	11.090339	5.726573
2488	8.256551	6.7269974
2501	13.488125	9.476768
2502	9.573262	8.849414
2503	14.581006	4.9264183
2505	12.3527975	6.177875
2524	14.520695	5.070914
2525	12.930999	8.738173
2527	8.320611	9.109681
2530	12.077886	5.57027
2531	14.505193	5.7867403
2546	8.332223	7.3446712
2548	13.174309	7.699676
2549	11.514914	8.720205
2551	14.135202	6.755287
2552	12.410951	7.506102
2567	9.129556	7.5415363
2568	14.254593	9.245413
2571	8.675231	6.982251
2574	13.8699665	4.09407
2590	14.116497	6.331451
2592	13.920542	6.6613812
2594	9.543612	8.861243
2596	13.617733	7.733489
2597	11.895159	6.5678954
2613	15.25144	5.7487745
2615	12.496197	7.7460856
2633	15.072577	6.4575667
2634	14.993546	5.993198
2635	14.848808	6.6696405
2638	10.097594	4.950238
2640	12.192603	8.190769
2641	14.928829	5.7569575
2656	15.30555	5.7912827
2659	14.101222	7.4468174
2660	7.829152	8.273452
2662	14.076363	8.835218
2678	7.9712834	8.077409
2681	10.225839	8.079798
2683	12.1747675	8.042655
2699	13.362133	9.252176
2700	8.282396	7.614816
2702	9.383999	8.343134
2703	14.2345	5.467682
2707	8.794051	6.572773
2721	7.8796477	7.187826
2722	7.430409	7.5289207
2723	12.526282	5.1852264
2726	13.360542	9.470576
2728	11.905393	5.1683006
2730	9.581579	7.4297853
2743	14.487372	7.365069
2744	9.413564	8.468547
2745	11.450018	9.528905
2747	12.50051	9.873736
2749	14.447382	6.6043735
2768	14.739214	4.145019
2771	13.118716	7.292305
2773	12.601679	8.537768
2790	13.431838	8.678109
2794	12.086628	8.443874
2809	15.131418	6.267173
2810	12.790992	9.974789
2814	12.308639	8.081664
2816	9.904702	7.5516295
2817	7.1590314	7.0988827
