index,batch,cell_names,library_id,n_counts,unique_cell_id,time_id,sample_id,n_genes,n_counts_pre_norm,S_score,G2M_score,phase,leiden
7135-1,1,bcBTJK,st52,938.0,None,d3,d3_1,577,938.0,-0.17091547,-0.14483607,G1,0
7245-1,1,bcACUN,st52,4526.0,None,d3,d3_1,1482,4526.0,0.00048053265,-0.15169154,S,0
7246-1,1,bcEMSZ,st52,2244.0,None,d3,d3_1,935,2244.0,0.10779376,0.46588194,G2M,6
7247-1,1,bcBJNV,st52,1321.0,None,d3,d3_1,714,1321.0,0.055335186,0.35381088,G2M,2
7248-1,1,bcHDRE,st52,1201.0,None,d3,d3_1,702,1201.0,-0.07242816,-0.097484335,G1,2
7249-1,1,bcBCFD,st52,1021.0,None,d3,d3_1,611,1021.0,0.1209832,0.050134614,S,0
7250-1,1,bcFHSY,st52,941.0,None,d3,d3_1,568,941.0,-0.078715034,-0.20322,G1,0
7251-1,1,bcBAZP,st52,869.0,None,d3,d3_1,536,869.0,0.04098021,-0.21001238,S,0
7360-1,1,bcEDTL,st52,4287.0,None,d3,d3_1,1578,4287.0,-0.26941574,-0.08822297,G1,4
7361-1,1,bcAVYF,st52,2209.0,None,d3,d3_1,906,2209.0,-0.18319388,0.08692293,G2M,3
7362-1,1,bcFGSR,st52,1437.0,None,d3,d3_1,731,1437.0,-0.058256384,-0.12271048,G1,1
7363-1,1,bcGZDM,st52,976.0,None,d3,d3_1,634,976.0,0.38940448,-0.04910075,S,2
7364-1,1,bcCQDC,st52,1096.0,None,d3,d3_1,582,1096.0,-0.06630186,-0.0053168684,G1,1
7365-1,1,bcBIWO,st52,981.0,None,d3,d3_1,581,981.0,-0.15185507,-0.14099807,G1,2
7366-1,1,bcGRRF,st52,923.0,None,d3,d3_1,529,923.0,-0.2031954,-0.09983824,G1,5
7475-1,1,bcFTEZ,st52,4008.0,None,d3,d3_1,1475,4008.0,-0.0851413,0.24773262,G2M,2
7476-1,1,bcBSJD,st52,2345.0,None,d3,d3_1,931,2345.0,-0.09186265,-0.016900301,G1,1
7477-1,1,bcCSCA,st52,1625.0,None,d3,d3_1,727,1625.0,0.11774029,-0.18840706,S,1
7478-1,1,bcERTK,st52,1092.0,None,d3,d3_1,652,1092.0,0.5529324,-0.24464948,S,5
7479-1,1,bcFRIL,st52,1008.0,None,d3,d3_1,601,1008.0,-0.3201524,0.09094359,G2M,2
7480-1,1,bcBKJN,st52,992.0,None,d3,d3_1,584,992.0,0.04074178,-0.1964787,S,3
7481-1,1,bcABFG,st52,834.0,None,d3,d3_1,574,834.0,-0.18274306,0.6748692,G2M,2
7590-1,1,bcDVZI,st52,4300.0,None,d3,d3_1,1477,4300.0,0.16490738,0.1713147,G2M,0
7591-1,1,bcENGW,st52,1964.0,None,d3,d3_1,868,1964.0,0.0718448,-0.03775819,S,1
7592-1,1,bcHQKG,st52,1604.0,None,d3,d3_1,678,1604.0,0.09622652,-0.16549908,S,4
7593-1,1,bcEXEO,st52,1310.0,None,d3,d3_1,675,1310.0,-0.12530047,-0.12311229,G1,2
7594-1,1,bcACKH,st52,1066.0,None,d3,d3_1,664,1066.0,0.0346495,0.027511528,S,3
7595-1,1,bcHKUN,st52,887.0,None,d3,d3_1,615,887.0,-0.27553415,-0.1721801,G1,0
7596-1,1,bcCUEE,st52,847.0,None,d3,d3_1,553,847.0,0.043771032,0.10270272,G2M,0
7705-1,1,bcHUOC,st52,4044.0,None,d3,d3_1,1428,4044.0,0.13546547,-0.11351748,S,2
7706-1,1,bcEAGN,st52,2046.0,None,d3,d3_1,880,2046.0,-0.054657042,0.033760615,G2M,5
7707-1,1,bcCQEW,st52,1691.0,None,d3,d3_1,784,1691.0,0.119619474,0.031226361,S,5
7708-1,1,bcCTNL,st52,1073.0,None,d3,d3_1,663,1073.0,-0.10199372,-0.26913416,G1,1
7709-1,1,bcGZOM,st52,1005.0,None,d3,d3_1,603,1005.0,0.10111265,0.08656333,S,0
7710-1,1,bcDQUN,st52,937.0,None,d3,d3_1,584,937.0,0.011419065,-0.054162607,S,0
7711-1,1,bcASAH,st52,765.0,None,d3,d3_1,582,765.0,-0.09780755,0.15672463,G2M,4
7820-1,1,bcFIBN,st52,4047.0,None,d3,d3_1,1444,4047.0,0.18226089,-0.27543557,S,0
7821-1,1,bcHKVH,st52,1767.0,None,d3,d3_1,832,1767.0,-0.0069177346,-0.06536408,G1,2
7822-1,1,bcGREF,st52,1505.0,None,d3,d3_1,639,1505.0,0.030750317,0.033310037,G2M,1
7823-1,1,bcETMK,st52,1285.0,None,d3,d3_1,657,1285.0,-0.10927495,-0.17069794,G1,1
7824-1,1,bcIGUY,st52,1200.0,None,d3,d3_1,627,1200.0,0.09862847,-0.040662147,S,2
7825-1,1,bcHYRW,st52,940.0,None,d3,d3_1,530,940.0,0.0051553864,-0.25305027,S,1
7826-1,1,bcCTXX,st52,902.0,None,d3,d3_1,533,902.0,0.17668664,-0.08212243,S,3
7935-1,1,bcGJUF,st52,3435.0,None,d3,d3_1,1337,3435.0,-0.12822014,0.088049576,G2M,4
7937-1,1,bcDSQX,st52,1591.0,None,d3,d3_1,729,1591.0,-0.10556362,0.051611938,G2M,0
7938-1,1,bcARID,st52,1336.0,None,d3,d3_1,657,1336.0,-0.11831425,-0.24347562,G1,0
7939-1,1,bcIALH,st52,991.0,None,d3,d3_1,651,991.0,-0.092596084,0.10448957,G2M,4
7940-1,1,bcBWIB,st52,931.0,None,d3,d3_1,522,931.0,0.06505388,-0.046900246,S,1
7941-1,1,bcFGXI,st52,778.0,None,d3,d3_1,561,778.0,-0.01939121,-0.24383286,G1,0
8050-1,1,bcBHPR,st52,4133.0,None,d3,d3_1,1544,4133.0,-0.014854403,-0.19638047,G1,2
8051-1,1,bcBBTA,st52,1974.0,None,d3,d3_1,912,1974.0,-0.21469486,0.1834888,G2M,3
8052-1,1,bcDAPP,st52,1248.0,None,d3,d3_1,663,1248.0,0.044079762,-0.06426685,S,0
8053-1,1,bcACDX,st52,1377.0,None,d3,d3_1,677,1377.0,-0.20474644,0.17483562,G2M,0
8054-1,1,bcDQSD,st52,1107.0,None,d3,d3_1,611,1107.0,0.30467144,0.03986615,S,1
8055-1,1,bcAFZD,st52,893.0,None,d3,d3_1,600,893.0,-0.012097783,0.0038436316,G2M,2
8165-1,1,bcGSXP,st52,3654.0,None,d3,d3_1,1329,3654.0,-0.074586995,0.22854811,G2M,0
8166-1,1,bcDDRV,st52,2186.0,None,d3,d3_1,909,2186.0,-0.18404612,0.34041092,G2M,2
8167-1,1,bcHVDN,st52,1239.0,None,d3,d3_1,735,1239.0,0.34624586,0.38725665,G2M,2
8168-1,1,bcIKAZ,st52,1221.0,None,d3,d3_1,659,1221.0,0.13189283,0.36543873,G2M,2
8169-1,1,bcFUQO,st52,1034.0,None,d3,d3_1,625,1034.0,0.30921176,0.28405303,S,4
8170-1,1,bcEGJW,st52,977.0,None,d3,d3_1,602,977.0,0.06433522,0.11954809,G2M,3
8280-1,1,bcHKEP,st52,3955.0,None,d3,d3_1,1490,3955.0,-0.03501156,0.43350297,G2M,3
8281-1,1,bcFUBD,st52,2232.0,None,d3,d3_1,921,2232.0,0.107261315,-0.16191603,S,2
8282-1,1,bcAQNR,st52,1467.0,None,d3,d3_1,751,1467.0,-0.28901494,-0.077851646,G1,3
8283-1,1,bcHSAT,st52,1267.0,None,d3,d3_1,634,1267.0,0.08208871,-0.4848739,S,5
8284-1,1,bcFHDD,st52,1129.0,None,d3,d3_1,577,1129.0,0.24335466,-0.19798107,S,2
8285-1,1,bcGWWA,st52,1017.0,None,d3,d3_1,563,1017.0,-0.124090075,0.021524727,G2M,1
8395-1,1,bcEZEY,st52,4115.0,None,d3,d3_1,1407,4115.0,0.117105514,-0.13071974,S,0
8396-1,1,bcEMPL,st52,1917.0,None,d3,d3_1,915,1917.0,0.09352289,0.14909308,G2M,0
8397-1,1,bcEXAH,st52,1476.0,None,d3,d3_1,728,1476.0,-0.052493796,0.018056795,G2M,3
8398-1,1,bcGMNW,st52,1283.0,None,d3,d3_1,657,1283.0,-0.14912489,0.11985734,G2M,1
8399-1,1,bcHMPV,st52,1127.0,None,d3,d3_1,554,1127.0,0.09267595,-0.24703097,S,1
8400-1,1,bcAXFE,st52,1071.0,None,d3,d3_1,512,1071.0,-0.08782628,0.22172746,G2M,1
8510-1,1,bcIFTG,st52,3685.0,None,d3,d3_1,1333,3685.0,0.013455134,-0.12673014,S,1
8511-1,1,bcBAGU,st52,2011.0,None,d3,d3_1,921,2011.0,0.27435845,0.41949528,G2M,3
8512-1,1,bcDZLI,st52,1673.0,None,d3,d3_1,753,1673.0,-0.11383885,-0.12635933,G1,5
8513-1,1,bcGUXP,st52,1253.0,None,d3,d3_1,629,1253.0,-0.33900687,-0.20058377,G1,1
8514-1,1,bcCBXA,st52,1043.0,None,d3,d3_1,603,1043.0,-0.07149482,0.03482912,G2M,5
8515-1,1,bcGLNF,st52,898.0,None,d3,d3_1,527,898.0,-0.2378386,-0.24104136,G1,1
8516-1,1,bcDEMS,st52,796.0,None,d3,d3_1,577,796.0,-0.17680797,-0.20363526,G1,2
8517-1,1,bcEYJP,st52,719.0,None,d3,d3_1,566,719.0,0.2728881,-0.044935904,S,0
8625-1,1,bcGNND,st52,3566.0,None,d3,d3_1,1326,3566.0,-0.07083358,-0.107881084,G1,3
8626-1,1,bcFKMT,st52,1872.0,None,d3,d3_1,883,1872.0,-0.13605668,0.30166948,G2M,1
8627-1,1,bcFCRM,st52,1522.0,None,d3,d3_1,667,1522.0,-0.057630036,-0.2502127,G1,3
8628-1,1,bcDLDR,st52,1058.0,None,d3,d3_1,610,1058.0,-0.057039835,-0.03420242,G1,1
8629-1,1,bcFJCM,st52,1013.0,None,d3,d3_1,584,1013.0,0.18408564,-0.096497834,S,0
8630-1,1,bcBUCL,st52,887.0,None,d3,d3_1,572,887.0,0.050762862,-0.06938797,S,0
8631-1,1,bcDQRX,st52,772.0,None,d3,d3_1,570,772.0,0.18130162,0.30915454,G2M,1
8740-1,1,bcARQH,st52,3973.0,None,d3,d3_1,1378,3973.0,0.10047162,-0.09425049,S,0
8741-1,1,bcBAAO,st52,1981.0,None,d3,d3_1,874,1981.0,0.15416501,0.028962407,S,2
8742-1,1,bcIGOR,st52,1660.0,None,d3,d3_1,804,1660.0,0.21512963,-0.14346781,S,2
8743-1,1,bcCAML,st52,1371.0,None,d3,d3_1,608,1371.0,0.34101337,-0.032352325,S,1
8744-1,1,bcGYYE,st52,1104.0,None,d3,d3_1,555,1104.0,-0.19636528,0.2829951,G2M,2
8745-1,1,bcBILV,st52,968.0,None,d3,d3_1,602,968.0,0.070893556,-0.20728375,S,2
8855-1,1,bcBMDW,st52,3500.0,None,d3,d3_1,1275,3500.0,0.23341963,-0.1666865,S,2
8856-1,1,bcHETW,st52,1849.0,None,d3,d3_1,869,1849.0,0.09471622,-0.11884764,S,0
8857-1,1,bcIIGM,st52,1469.0,None,d3,d3_1,701,1469.0,-0.033240132,0.1272907,G2M,5
8858-1,1,bcHFXY,st52,1069.0,None,d3,d3_1,630,1069.0,0.0804636,-0.22746783,S,1
8859-1,1,bcELHJ,st52,1172.0,None,d3,d3_1,599,1172.0,0.185156,-0.08389891,S,0
8860-1,1,bcBXRF,st52,968.0,None,d3,d3_1,636,968.0,-0.16548644,-0.01669605,G1,4
8861-1,1,bcDRKB,st52,772.0,None,d3,d3_1,568,772.0,-0.039939072,0.033457536,G2M,3
8970-1,1,bcGOWR,st52,3943.0,None,d3,d3_1,1432,3943.0,-0.014687043,0.07191608,G2M,2
8971-1,1,bcADOA,st52,2076.0,None,d3,d3_1,980,2076.0,0.12822855,-0.3070667,S,4
8972-1,1,bcGIDO,st52,1444.0,None,d3,d3_1,759,1444.0,-0.1122217,0.29052287,G2M,2
8973-1,1,bcBICC,st52,1160.0,None,d3,d3_1,631,1160.0,-0.30270833,-0.22302788,G1,5
8974-1,1,bcBOPM,st52,1022.0,None,d3,d3_1,539,1022.0,-0.21274427,0.21277153,G2M,1
8975-1,1,bcEXEL,st52,952.0,None,d3,d3_1,523,952.0,-0.007549364,-0.16080451,G1,1
8976-1,1,bcHSTI,st52,863.0,None,d3,d3_1,542,863.0,0.07718267,0.013463803,S,0
9085-1,1,bcCCOV,st52,3863.0,None,d3,d3_1,1500,3863.0,0.31471485,-0.24636279,S,2
9086-1,1,bcBNMJ,st52,2208.0,None,d3,d3_1,903,2208.0,-0.13024607,0.04541876,G2M,1
9087-1,1,bcGVCU,st52,1590.0,None,d3,d3_1,689,1590.0,-0.1242383,0.1289425,G2M,1
9088-1,1,bcBSPX,st52,1364.0,None,d3,d3_1,641,1364.0,-0.22735348,-0.07362397,G1,3
9090-1,1,bcBMNH,st52,898.0,None,d3,d3_1,577,898.0,0.2728093,-0.0151791945,S,0
9091-1,1,bcEHJH,st52,817.0,None,d3,d3_1,578,817.0,-0.12785368,0.41094533,G2M,0
9199-1,1,bcEGTU,st52,3282.0,None,d3,d3_1,1319,3282.0,0.21915512,0.039645083,S,1
9200-1,1,bcBTTF,st52,1850.0,None,d3,d3_1,852,1850.0,-0.06681439,-0.3055833,G1,2
9201-1,1,bcFTGU,st52,1322.0,None,d3,d3_1,672,1322.0,-0.1229863,-0.14439577,G1,3
9202-1,1,bcDNJO,st52,1244.0,None,d3,d3_1,666,1244.0,-0.06312184,0.05499291,G2M,2
9203-1,1,bcBOPJ,st52,1088.0,None,d3,d3_1,640,1088.0,0.21218891,-0.054585986,S,2
9204-1,1,bcFAPM,st52,898.0,None,d3,d3_1,588,898.0,-0.22856006,-0.039612025,G1,0
9313-1,1,bcAGHG,st52,3989.0,None,d3,d3_1,1434,3989.0,-0.1606565,-0.10882711,G1,1
9314-1,1,bcFPDH,st52,1810.0,None,d3,d3_1,841,1810.0,0.35831496,-0.13095902,S,2
9315-1,1,bcHASL,st52,1324.0,None,d3,d3_1,671,1324.0,0.09256412,0.14666249,G2M,5
9316-1,1,bcCAKW,st52,1318.0,None,d3,d3_1,644,1318.0,0.10366085,-0.03541024,S,1
9317-1,1,bcAECZ,st52,1083.0,None,d3,d3_1,624,1083.0,0.060454167,0.09249233,G2M,0
9318-1,1,bcBXPQ,st52,874.0,None,d3,d3_1,580,874.0,-0.047923658,-0.010008102,G1,0
9427-1,1,bcBNET,st52,3749.0,None,d3,d3_1,1368,3749.0,-0.057397887,0.3128674,G2M,0
9428-1,1,bcIBYW,st52,1984.0,None,d3,d3_1,926,1984.0,0.36522645,0.07624884,S,0
9429-1,1,bcAKWF,st52,1555.0,None,d3,d3_1,745,1555.0,0.0035109827,0.0004660748,S,2
9431-1,1,bcFVSE,st52,1120.0,None,d3,d3_1,558,1120.0,-0.09015652,-0.118798174,G1,1
9433-1,1,bcEYFA,st52,806.0,None,d3,d3_1,537,806.0,-0.038882267,0.08755699,G2M,0
9541-1,1,bcDTQC,st52,3631.0,None,d3,d3_1,1344,3631.0,-0.15421815,-0.012671817,G1,0
9542-1,1,bcBMVI,st52,1711.0,None,d3,d3_1,766,1711.0,-0.14872754,0.17044625,G2M,3
9543-1,1,bcAHRX,st52,1613.0,None,d3,d3_1,783,1613.0,0.12800252,-0.07322014,S,0
9544-1,1,bcGSQH,st52,1253.0,None,d3,d3_1,645,1253.0,-0.18774512,-0.24868582,G1,4
9545-1,1,bcEGKB,st52,1122.0,None,d3,d3_1,632,1122.0,0.42980966,-0.051517203,S,0
9546-1,1,bcAFPN,st52,933.0,None,d3,d3_1,626,933.0,-0.055813987,-0.27089232,G1,2
9547-1,1,bcEJWZ,st52,904.0,None,d3,d3_1,542,904.0,0.019473583,-0.22066754,S,2
9655-1,1,bcHWMQ,st52,3038.0,None,d3,d3_1,1243,3038.0,0.13680911,0.20082335,G2M,2
9656-1,1,bcCLKO,st52,2039.0,None,d3,d3_1,856,2039.0,-0.0060707703,-0.0024957377,G1,3
9657-1,1,bcDHVQ,st52,1522.0,None,d3,d3_1,714,1522.0,0.31027725,-0.05120807,S,0
9658-1,1,bcFYBL,st52,1200.0,None,d3,d3_1,639,1200.0,-0.26855382,0.48431185,G2M,1
9659-1,1,bcBVNR,st52,1039.0,None,d3,d3_1,567,1039.0,-0.20993377,0.06963455,G2M,1
9661-1,1,bcBDMQ,st52,845.0,None,d3,d3_1,564,845.0,0.32135582,0.05977844,S,1
9769-1,1,bcAAOO,st52,3906.0,None,d3,d3_1,1446,3906.0,0.014955081,0.014038911,S,0
9770-1,1,bcDQMQ,st52,1886.0,None,d3,d3_1,842,1886.0,-0.12945108,0.044319756,G2M,3
9771-1,1,bcEIHU,st52,1490.0,None,d3,d3_1,697,1490.0,0.018066298,0.31997225,G2M,1
9772-1,1,bcEKDK,st52,1217.0,None,d3,d3_1,694,1217.0,-0.13108714,0.00639385,G2M,4
9774-1,1,bcAMWO,st52,962.0,None,d3,d3_1,511,962.0,0.12892513,-0.021991681,S,1
9775-1,1,bcAAPK,st52,802.0,None,d3,d3_1,549,802.0,-0.17338824,-0.017056827,G1,0
9883-1,1,bcAZOK,st52,3534.0,None,d3,d3_1,1320,3534.0,-0.110237435,0.2295191,G2M,2
9884-1,1,bcBFFR,st52,2186.0,None,d3,d3_1,935,2186.0,0.05431363,-0.10577163,S,1
9885-1,1,bcGNLF,st52,1426.0,None,d3,d3_1,721,1426.0,-0.021777932,-0.13317385,G1,4
9886-1,1,bcCMCF,st52,1104.0,None,d3,d3_1,652,1104.0,0.10179089,-0.0022331923,S,0
9887-1,1,bcELAY,st52,1029.0,None,d3,d3_1,606,1029.0,-0.2040975,-0.22798915,G1,0
9889-1,1,bcETOQ,st52,822.0,None,d3,d3_1,586,822.0,-0.00025427528,-0.021368865,G1,0
9997-1,1,bcHWCV,st52,2682.0,None,d3,d3_1,1124,2682.0,0.18238412,-0.32752147,S,2
9998-1,1,bcGPKO,st52,1828.0,None,d3,d3_1,808,1828.0,-0.2433992,0.014458232,G2M,1
9999-1,1,bcGQLX,st52,1400.0,None,d3,d3_1,736,1400.0,0.21248677,-0.060298853,S,1
10000-1,1,bcHNRV,st52,1233.0,None,d3,d3_1,613,1233.0,-0.2543889,-0.24754295,G1,3
10001-1,1,bcEEIP,st52,1033.0,None,d3,d3_1,599,1033.0,-0.0595051,-0.26162338,G1,2
10002-1,1,bcGRUT,st52,932.0,None,d3,d3_1,568,932.0,0.095530845,-0.23079199,S,0
10003-1,1,bcBKUD,st52,801.0,None,d3,d3_1,559,801.0,0.04955852,0.10895415,G2M,0
10111-1,1,bcCALG,st52,3772.0,None,d3,d3_1,1299,3772.0,-0.19339891,0.06999019,G2M,2
10112-1,1,bcFRRY,st52,1921.0,None,d3,d3_1,871,1921.0,0.23363256,0.11150907,S,0
10113-1,1,bcAUHS,st52,1527.0,None,d3,d3_1,790,1527.0,0.2560392,0.030912783,S,2
10114-1,1,bcBJRE,st52,1310.0,None,d3,d3_1,680,1310.0,-0.18690923,-0.12779628,G1,2
10115-1,1,bcEOCY,st52,1173.0,None,d3,d3_1,604,1173.0,-0.18951121,-0.12254408,G1,0
10117-1,1,bcBIKO,st52,884.0,None,d3,d3_1,598,884.0,0.093743086,-0.14958595,S,3
10225-1,1,bcGVTR,st52,3052.0,None,d3,d3_1,1123,3052.0,0.2565919,-0.012810312,S,1
10226-1,1,bcDVPE,st52,1974.0,None,d3,d3_1,884,1974.0,-0.054161705,0.033227384,G2M,1
10227-1,1,bcAJZK,st52,1690.0,None,d3,d3_1,689,1690.0,-0.13373089,-0.122362606,G1,3
10228-1,1,bcABGT,st52,1262.0,None,d3,d3_1,661,1262.0,-0.13434398,-0.06965344,G1,1
10229-1,1,bcBLFE,st52,889.0,None,d3,d3_1,593,889.0,-0.034393653,0.31047678,G2M,0
10339-1,1,bcGFVT,st52,3310.0,None,d3,d3_1,1290,3310.0,-0.13788085,0.28506038,G2M,2
10340-1,1,bcFSBA,st52,1976.0,None,d3,d3_1,922,1976.0,-0.21048065,-0.05249501,G1,2
10341-1,1,bcICJH,st52,1569.0,None,d3,d3_1,771,1569.0,0.056933604,0.3322192,G2M,2
10342-1,1,bcEYTI,st52,1081.0,None,d3,d3_1,669,1081.0,0.4342185,0.21213514,S,1
10343-1,1,bcFFZX,st52,1098.0,None,d3,d3_1,647,1098.0,-0.08639068,-0.24125795,G1,0
10345-1,1,bcBIIK,st52,964.0,None,d3,d3_1,533,964.0,-0.121869385,0.0026564952,G2M,1
10453-1,1,bcHIVM,st52,3788.0,None,d3,d3_1,1505,3788.0,0.15295029,-0.30388555,S,2
10454-1,1,bcAWLY,st52,1872.0,None,d3,d3_1,853,1872.0,0.07162838,0.3058401,G2M,0
10455-1,1,bcBJIE,st52,1600.0,None,d3,d3_1,729,1600.0,-0.17630865,0.0368768,G2M,1
10456-1,1,bcEWPN,st52,1210.0,None,d3,d3_1,643,1210.0,-0.041754827,0.33390042,G2M,1
10457-1,1,bcFBDH,st52,1099.0,None,d3,d3_1,628,1099.0,-0.2642491,0.27481815,G2M,0
10458-1,1,bcIHEE,st52,909.0,None,d3,d3_1,590,909.0,0.36645693,0.3170531,S,0
10459-1,1,bcHLEW,st52,969.0,None,d3,d3_1,584,969.0,0.20114431,-0.2677546,S,5
10567-1,1,bcCXUQ,st52,3721.0,None,d3,d3_1,1275,3721.0,0.15259519,-0.41847834,S,4
10568-1,1,bcDXJN,st52,1726.0,None,d3,d3_1,822,1726.0,0.17008534,0.29937008,G2M,2
10569-1,1,bcFDAC,st52,1419.0,None,d3,d3_1,727,1419.0,-0.11607981,0.0066434294,G2M,5
10570-1,1,bcGICI,st52,1222.0,None,d3,d3_1,691,1222.0,0.41838607,0.2488404,S,1
10571-1,1,bcHQCT,st52,1103.0,None,d3,d3_1,612,1103.0,-0.17865641,0.0879187,G2M,1
10572-1,1,bcFDZZ,st52,845.0,None,d3,d3_1,594,845.0,0.12757847,0.34558648,G2M,3
10681-1,1,bcFZAY,st52,3599.0,None,d3,d3_1,1293,3599.0,-0.1321124,0.1709379,G2M,1
10682-1,1,bcGSWV,st52,2193.0,None,d3,d3_1,819,2193.0,-0.06779965,-0.004052365,G1,1
10683-1,1,bcDWGH,st52,1265.0,None,d3,d3_1,588,1265.0,0.08760363,0.098985694,G2M,1
10684-1,1,bcFZEM,st52,1070.0,None,d3,d3_1,635,1070.0,-0.15616888,-0.25657642,G1,3
10685-1,1,bcEECT,st52,987.0,None,d3,d3_1,631,987.0,0.03275079,0.17601421,G2M,0
10686-1,1,bcBTKN,st52,821.0,None,d3,d3_1,557,821.0,0.24194956,-0.2673853,S,0
10795-1,1,bcHHKF,st52,3949.0,None,d3,d3_1,1353,3949.0,-0.44030908,-0.5525353,G1,4
10796-1,1,bcHREW,st52,1805.0,None,d3,d3_1,852,1805.0,-0.12657368,0.06806694,G2M,3
10797-1,1,bcGOFS,st52,1506.0,None,d3,d3_1,458,1506.0,-0.23228171,-0.10830173,G1,0
10798-1,1,bcFOEN,st52,1418.0,None,d3,d3_1,680,1418.0,0.049643572,-0.31692293,S,1
10799-1,1,bcANVB,st52,1054.0,None,d3,d3_1,589,1054.0,-0.037512407,-0.10713941,G1,0
10800-1,1,bcEWOS,st52,890.0,None,d3,d3_1,553,890.0,-0.0764936,0.24713367,G2M,0
10909-1,1,bcBLPD,st52,3620.0,None,d3,d3_1,1292,3620.0,0.08508326,0.09351907,G2M,0
10910-1,1,bcCSDP,st52,1881.0,None,d3,d3_1,816,1881.0,-0.3258375,0.21622731,G2M,1
10911-1,1,bcFHGT,st52,1274.0,None,d3,d3_1,625,1274.0,-0.1028975,-0.09162229,G1,2
10912-1,1,bcAEUD,st52,1348.0,None,d3,d3_1,720,1348.0,-0.14822777,0.40106267,G2M,1
10913-1,1,bcBSYU,st52,1183.0,None,d3,d3_1,549,1183.0,-0.26099008,0.2719088,G2M,1
10914-1,1,bcGQUK,st52,811.0,None,d3,d3_1,569,811.0,-0.06970969,0.32005495,G2M,1
11023-1,1,bcGEOK,st52,2942.0,None,d3,d3_1,1223,2942.0,0.22471623,0.12775901,S,1
11024-1,1,bcCGAE,st52,1848.0,None,d3,d3_1,826,1848.0,0.37194708,-0.15955189,S,3
11025-1,1,bcATRH,st52,1565.0,None,d3,d3_1,728,1565.0,-0.087746024,-0.039836746,G1,5
11026-1,1,bcEFNN,st52,1268.0,None,d3,d3_1,670,1268.0,0.12292232,-0.1438897,S,0
11027-1,1,bcBOMU,st52,1057.0,None,d3,d3_1,575,1057.0,-0.053261764,-0.08914685,G1,2
11028-1,1,bcBNFQ,st52,933.0,None,d3,d3_1,615,933.0,-0.16432902,0.11040748,G2M,0
11029-1,1,bcFTID,st52,743.0,None,d3,d3_1,595,743.0,0.041595407,-0.091858,S,2
11137-1,1,bcHZXK,st52,2919.0,None,d3,d3_1,1168,2919.0,-0.15701748,-0.10185927,G1,1
11138-1,1,bcHWPL,st52,1704.0,None,d3,d3_1,872,1704.0,-0.0038849302,0.15604085,G2M,4
11139-1,1,bcGEAC,st52,1494.0,None,d3,d3_1,669,1494.0,-0.19042215,-0.20798124,G1,1
11140-1,1,bcHUOL,st52,1104.0,None,d3,d3_1,629,1104.0,0.12830593,-0.07530039,S,0
11141-1,1,bcDFUU,st52,1027.0,None,d3,d3_1,599,1027.0,-0.2860966,0.07573459,G2M,3
11251-1,1,bcAPNH,st52,3200.0,None,d3,d3_1,1212,3200.0,-0.10093982,-0.07928742,G1,1
11252-1,1,bcEJEH,st52,1829.0,None,d3,d3_1,814,1829.0,0.06507389,0.0806757,G2M,1
11253-1,1,bcAIMN,st52,1479.0,None,d3,d3_1,782,1479.0,-0.015653573,0.2375554,G2M,0
11254-1,1,bcBCWO,st52,1092.0,None,d3,d3_1,576,1092.0,0.037820477,-0.28249946,S,1
11256-1,1,bcIJSL,st52,914.0,None,d3,d3_1,575,914.0,-0.12922916,-0.3053701,G1,0
11257-1,1,bcBGEY,st52,855.0,None,d3,d3_1,601,855.0,-0.028970584,-0.049404074,G1,0
11365-1,1,bcAACH,st52,3764.0,None,d3,d3_1,1328,3764.0,-0.09787248,0.09989333,G2M,0
11366-1,1,bcHFOK,st52,2093.0,None,d3,d3_1,879,2093.0,-0.058426443,-0.047140058,G1,3
11367-1,1,bcEELC,st52,1475.0,None,d3,d3_1,726,1475.0,-0.07131337,0.33895087,G2M,5
11368-1,1,bcGYQC,st52,1215.0,None,d3,d3_1,618,1215.0,0.16259278,-0.32277513,S,2
11369-1,1,bcGGKU,st52,1012.0,None,d3,d3_1,627,1012.0,-0.100032136,0.15600528,G2M,0
11370-1,1,bcENOZ,st52,910.0,None,d3,d3_1,599,910.0,0.032620188,0.04087118,G2M,0
11371-1,1,bcAPNL,st52,822.0,None,d3,d3_1,569,822.0,-0.016020965,0.07837857,G2M,2
11479-1,1,bcFSWB,st52,3021.0,None,d3,d3_1,1215,3021.0,-0.15055253,-0.10770719,G1,0
11480-1,1,bcDIIS,st52,1798.0,None,d3,d3_1,807,1798.0,0.09229299,-0.08922127,S,1
11481-1,1,bcBJYH,st52,1403.0,None,d3,d3_1,733,1403.0,-0.09319003,0.20771098,G2M,3
11482-1,1,bcFJFT,st52,1156.0,None,d3,d3_1,652,1156.0,-0.25081342,0.19424354,G2M,1
11483-1,1,bcBUAX,st52,1166.0,None,d3,d3_1,602,1166.0,0.035082184,0.55654025,G2M,1
11484-1,1,bcBGKY,st52,970.0,None,d3,d3_1,561,970.0,0.27768737,-0.07531941,S,4
11485-1,1,bcBITQ,st52,814.0,None,d3,d3_1,574,814.0,-0.1392848,0.028917853,G2M,4
11593-1,1,bcEHRF,st52,3161.0,None,d3,d3_1,1160,3161.0,-0.17773923,0.31105107,G2M,0
11594-1,1,bcGUMO,st52,1732.0,None,d3,d3_1,802,1732.0,0.012524769,0.33242324,G2M,5
