,0_names,0_pvals,0_logfoldchanges,1_names,1_pvals,1_logfoldchanges,2_names,2_pvals,2_logfoldchanges,3_names,3_pvals,3_logfoldchanges,4_names,4_pvals,4_logfoldchanges,5_names,5_pvals,5_logfoldchanges,6_names,6_pvals,6_logfoldchanges
181,WASL,0.0006055815578770986,0.7772968,ADAM10,0.048621417021204,0.5731084,NUP93,0.139735367890534,0.24262476,SERPINH1,0.24318411341156798,0.7580729,CIB1,0.058428751902082764,1.1391785,CLIC4,0.45517473322498014,0.49740165,WDR12,0.4294077431026032,1.0475881
182,RHOU,0.0006417851407562199,0.6497636,SCD,0.048671001216600805,0.9082491,TMED2,0.14041551183975717,0.22781265,UBE4A,0.2437798973286055,0.6974669,HSBP1,0.05882279747595346,0.45679498,CISD2,0.45557027916831094,0.22710027,LUC7L3,0.4294077431026032,1.1756692
183,MLF2,0.0006690153334552236,0.3701013,ATP1B3,0.05022930092895759,0.3336482,MRPS28,0.1411213856755566,0.31175303,BSG,0.24527384067796842,0.6403253,TSG101,0.05918209335983051,0.6931655,APOPT1,0.4569066739252029,0.53376514,TIMM10,0.4294077431026032,1.0642757
184,ADSL,0.0006774010972730954,0.56097376,MSX2,0.05041944822668322,1.5265741,POGLUT1,0.14130698368452385,0.62016344,SENP5,0.2456425635499344,0.6486123,CAPZB,0.060336591825614176,0.4305886,HYOU1,0.45755090797475484,0.35585612,NDUFA5,0.4308928688016913,0.6181186
185,CA2,0.000715754727019777,1.36103,UBE2G2,0.05221065958016875,0.35228395,NASP,0.14165548548845927,0.12008135,DRAXIN,0.24603475733800806,0.88406587,PNRC2,0.06043050449503766,0.4570358,TERB1,0.4582948881974528,0.5261838,MAEA,0.4319554946469767,1.0425731
186,TMPO,0.0007329931919425014,0.586157,TCOF1,0.05238307933534781,0.23690441,ARG2,0.14261142633729149,0.30770063,NIPSNAP2,0.2461963764199453,0.23039089,OTUD6B,0.06150016205561751,0.73423356,ENTPD1,0.4592382363774572,1.3782029,PTP4A1,0.4328066873650803,1.143034
187,PSMC2,0.0007379591873177755,0.45756903,ITM2B,0.0538777759983757,0.38417834,MAP1B,0.1426464934537196,0.4417883,GLCCI1,0.24621947093356011,0.42816472,SRP19,0.061633770779983096,0.54281485,SLC43A2,0.459983752655699,2.0385933,PSMD9,0.4402959211538653,0.9773392
188,DNAJC8,0.0007672329215086881,0.5156581,USO1,0.05530244276546063,0.5447966,TPD52L2,0.14266987520829089,0.36095342,MARCH7,0.24621947093356011,0.4030171,CNOT8,0.06210329488551907,0.5693294,DDX27,0.4608792655746099,0.18323956,PSMA6,0.4413718462864349,0.6377797
189,ATP5MC1,0.0007898089042762033,0.32116213,TRNT1,0.056115301285296126,0.4378111,ACTR6,0.1439250928863973,0.22371227,CHERP,0.24654295356898792,0.43679732,UGDH,0.06332424612959486,0.61263025,PCSK5,0.46212464875502324,0.53318703,SCMH1,0.4413718462864349,7.8360705
190,NDUFB1,0.0007959101901982262,0.4086442,SDHC,0.0563901553551723,0.62387687,HK1,0.14514136859637755,0.2465993,RAD23A,0.24735296265412343,0.21162653,EIF3H,0.06399137100556052,0.28125706,SZRD1,0.4638213800480221,0.355593,RALA,0.4418026376485402,1.0081224
191,PPP2R2A,0.0007989213479620936,0.4742323,PVALB,0.05676862657880895,1.4058495,TMEM167A,0.14757352040232474,0.3791546,MANF,0.24979416365352747,0.36221144,RIOK3,0.06466428902776347,1.1747146,CREBRF,0.4647710624843734,2.0199971,BANF1,0.4424492758051618,7.250874
192,MCMBP,0.0008213283133983434,0.5246683,SPARC,0.0575059864011509,0.35193488,MYLK,0.14758551896921399,1.1453745,SPG7,0.2498174938212847,0.7156265,TCEA2,0.0678063927473072,0.54371864,CRKL,0.4648210757140885,1.1390005,DPCD,0.44266494210782337,0.99359095
193,PSMA4,0.0008426722676824568,0.53299403,DDX46,0.05760455396220366,0.32217848,PSMB3,0.14887367870973914,0.2198693,ACVR2B,0.24998084762077788,0.44595286,EZR,0.06840799586910219,0.9605464,ABRACL,0.46627276081179314,0.38228342,F-KER,0.4435282082596752,6.835602
194,COMMD2,0.0008740745087173153,0.4702015,PREPL,0.05989993038587868,0.22552754,ZBTB2,0.14920008068876775,0.5006089,SCAMP4,0.25126693819527324,0.7759486,CALM1,0.06939232105514351,0.272009,NDUFS1,0.46702461893288183,0.28487435,HCRT,0.4435282082596752,6.835602
195,PTP4A2,0.0008963124886649033,0.5063,NOP14,0.060260123430550976,0.29006028,SF3A3,0.15000025136659922,0.22797666,SIGMAR1,0.2516653894629476,0.3893131,RGL1,0.07010099060461947,2.4947622,XPO1,0.4687313174640264,0.14228027,SIPA1,0.4435282082596752,6.835602
196,CCDC58,0.0009228978634926561,0.7787216,RRP9,0.06074136385285911,0.57533634,STT3A,0.15063299085656087,0.47876754,BTBD1,0.2517826648367053,0.41201836,DRG1,0.07216475937106061,0.85566896,TLE4,0.4691836676731047,0.73087174,LOXHD1,0.4446086421876735,6.5134397
197,AKIRIN2,0.0009393796294237962,0.40856802,SLC16A1,0.06219316077446669,0.19682041,TUBA1C,0.15080369093191975,0.17737308,RGN,0.2519703846992266,0.45547214,COMMD7,0.07245892758829964,0.9196362,TMEM132A,0.4693345047127976,0.9312435,DENND4C,0.44569057611492147,6.2501707
198,MCM6,0.0009672785535654626,0.58140546,RRS1,0.06322360240470293,0.28020585,N6AMT1,0.15168390669834828,0.5140282,CTSA,0.25246361357434755,0.5190023,PLRG1,0.07338040125582766,0.7845338,MACF1,0.47160027520472614,0.47286144,PEX26,0.44569057611492147,6.2501707
199,DNAJA2,0.000999787298308464,0.39486113,COX6A1,0.06335269190783495,0.1593612,SELENOS,0.1522851763229575,0.48874876,ECE1,0.253404957796166,1.0448304,CLTC,0.07384471995027375,0.4053581,ERI3,0.4729121309017119,0.6522414,FOLH1,0.44569057611492147,6.2501707
200,TOMM22,0.001024548039724562,0.39081627,CUL2,0.06422265240323695,0.39897352,MT4L,0.15230975642102537,0.21076638,SDK1,0.25380576830526635,0.84770054,ZNF593,0.07432257951912707,0.40238768,CCNH,0.4744283030521137,0.3546727,SLC4A2,0.44569057611492147,6.2501707
201,ACTL6A,0.0010321711900997121,0.76803315,TMEM100,0.0645528462886005,1.4585311,ADAM17,0.15367869189583938,0.6759928,SLC5A6,0.2547032928243854,0.92005295,PPWD1,0.0747022083557814,0.673147,COTL1,0.474681257753066,0.5057668,TMEM154,0.4467740085552496,6.0275435
202,EIF4H,0.0010418453794710774,0.2589604,RBM5,0.06569641948438606,0.44260126,TMEM50B,0.15530629313340888,0.9254993,OGT,0.256338646764799,0.4655218,DKC1,0.07534219756611878,0.32910663,RNASEH1,0.47569381677654576,0.48974591,KCNJ8,0.4467740085552496,6.0275435
203,CCT2,0.0011162061560753534,0.38274884,PAXBP1,0.06645245693943813,1.114209,MAIP1,0.15576835911421213,0.33941075,EEF2,0.25648119530806035,0.058333874,TPT1,0.07578265853799271,0.19852372,EHMT1,0.4769104495120231,0.42169675,ACOT12,0.4467740085552496,6.0275435
204,SUB1,0.0011195612043748107,0.30333787,YIPF5,0.06663379710351376,0.42238325,COPE,0.156582621792261,0.21427009,POR,0.258148329578181,0.8217044,PRCC,0.07723156188477431,0.5180461,PLCXD1,0.4780779860794985,0.7626147,HORMAD1,0.44785893801055054,5.834664
205,UCHL5,0.0011243045996883502,0.41282606,BCL7A,0.06741052295492436,1.1599728,ENOPH1,0.15952797552232256,0.30268955,CCDC47,0.2585065479822243,0.8613749,TUBB2B,0.07786600567110083,0.31651184,DCAF12,0.4793996893755329,0.6099261,COL8A2,0.44785893801055054,5.834664
206,MKRN1,0.0011281434449997463,0.5850523,USP8,0.06855359188428456,0.80897,JUN,0.16002504241868054,1.4803324,POLR3F,0.26027880063574604,0.6521543,EIF3I,0.07862126781550545,0.31548616,NETO2,0.4796540914990902,1.0850542,OGFRL1,0.44785893801055054,5.834664
207,NUP37,0.0011514321364344238,0.59157944,TXNDC5,0.06935470804804292,0.6110196,NOL9,0.16010161807153067,0.33839276,IREB2,0.26030280743517786,0.37529257,DLX5,0.07874966923860031,1.1246575,LSAMP,0.4817429643153954,0.81886303,NCKAP5,0.44894536297077914,5.664504
208,RPL26L1,0.0011957726496559893,0.212576,FLOT2,0.07021850511934456,0.86691946,AP2A2,0.16115093024238958,0.25020465,SNRPC,0.2610477783103623,0.15355876,CDV3,0.0803275723993157,0.5334242,G3BP2,0.48368340323386916,0.21340567,MYO7B,0.44894536297077914,5.664504
209,RPRD1B,0.001201465541917905,0.648287,CHMP4B,0.07056157575479,0.30456185,THY1,0.16268294044161058,0.7877119,BMS1,0.2622041881476229,0.2654473,EIF3L,0.0809826101680622,0.39905247,DYNC1I2,0.484348209899891,0.70551115,USP43,0.44894536297077914,5.664504
210,HSF2,0.0012191903903732602,0.77925146,PGLS,0.07073362596006323,0.22940046,MAGT1,0.16353734968400113,0.5597408,TFAM,0.2624214083556575,0.2057348,DPY30,0.08266956197503539,0.61289036,GNG5,0.48465521073940265,0.16421899,UTS2R5,0.44894536297077914,5.664504
211,ATP5PF,0.0012388323249206408,0.3754179,RNH1,0.0734890876492932,0.22734945,TNFAIP8L1,0.16414785159353185,0.4032396,ATP5F1B,0.26317056247732706,0.13300806,EHD3,0.08362172160679635,0.4343538,PLEKHA1,0.48583302353078195,0.5107719,MTHFD2L,0.4502510448457612,5.332836
212,ANO3,0.0013069051631026535,0.9028718,TBL1XR1,0.07390892345575654,0.30848026,ABHD17A,0.1649819321194701,0.2949287,NELFB,0.2676964776239005,0.72998995,RPA4,0.08373215535959695,0.5102453,PCMT1,0.4867558692017825,0.6182591,FAM20A,0.4511226933061342,5.374528
213,COX7A2L,0.0013114931818837144,0.51635486,STIM1,0.0739854674982814,0.8524514,RAE1,0.16669913387979662,0.32533583,UQCRC2,0.27183013484491314,0.31660494,MYL3,0.08437253130323619,2.0444567,ADAM9,0.489015696331621,1.5057248,PPP1R13B,0.4511226933061342,5.374528
214,PCNP,0.0013305315307908757,0.5441693,PFDN5,0.07601151035350485,0.32826194,WASL,0.1687216898926157,0.28107026,HADHA,0.27222608361352485,0.30523765,NECAP1,0.08627972681720551,1.2622954,FAM3C,0.48911854986709613,0.7665599,SLC41A2,0.4511226933061342,5.374528
215,R3HDM1,0.0013583804171088106,0.9177678,LFNG,0.07740483838962857,0.7367788,APOO,0.16990665005808003,0.3432478,ITGB5,0.2732176819215608,0.5373027,WDR1,0.08656941713660975,0.4086943,HNRNPD,0.489427180374835,0.1268411,FGR,0.4524319548320289,5.1799583
216,TUBA3E,0.0013622193778339551,0.36556917,SERPINH1,0.07843665682296906,0.95187396,DCTN6,0.17139325030288177,0.22411014,TMED10,0.27378896801330066,0.22697757,MARCH5,0.08663249710973818,0.6668902,RBM14,0.4911780654055242,0.5096317,CCDC28B,0.45330598724212223,5.1330504
217,SRSF5A,0.0014535193831143511,0.45013353,NDUFAF2,0.08086264050870255,0.63764715,VCAN,0.17466803015932952,0.48626167,SLC36A1,0.2750337092527996,0.8902463,DDX3X,0.0876595728668049,0.308009,P4HA3,0.4913842728403024,2.4612103,GPR15,0.45330598724212223,5.1330504
218,LTA4H,0.0015080754591930354,0.50210834,ENHO,0.08116496567346605,0.844172,QSOX1,0.17485889977030833,0.98285943,PUM2,0.27518333740052137,0.72277796,TTC1,0.08767231392971825,0.6884432,MFSD1,0.4918999947401873,0.53789,RAB11FIP1,0.45330598724212223,5.1330504
219,LSM5,0.0015131091716208487,0.5400057,CHCHD10,0.08348991713987805,0.37658134,DHRS7,0.1749134625285812,0.5803921,ALDH1A2,0.27518333740052137,0.15850475,IRF6,0.08778705073080292,1.1725876,NKTR,0.4921579645644928,1.3574648,FOXP2,0.4537433605638538,4.966708
220,CPSF4,0.0015264726317025996,0.5933263,ACVR2B,0.08418223149152923,0.4933624,GABPB1,0.1753230883237049,0.5164947,OSCP1,0.2754328411019309,0.37260786,ELAVL1,0.08930260981562012,0.5611535,DCTN2,0.4943277732301887,0.58172375,DCTN3,0.4539621364597535,1.0857276
221,SNRNP40,0.0015291176094683286,0.53645,CTSC,0.0849005935732462,0.47793224,SDHA,0.17640519298413337,0.30904335,FUBP1,0.27550772230644416,0.19981289,UBC,0.08969126263060853,0.21203424,PLIN4,0.4962435019199921,0.19391042,ARFGEF2,0.4539621364597535,4.9098387
222,UBE2N,0.001541995477946156,0.4153841,CHCHD1,0.08531535432924353,0.43192384,C5orf30,0.17644638346268404,0.6114636,TAF15,0.2759323115165535,0.168715,LURAP1L,0.09028984075128739,3.2445226,RALA,0.49748825099252303,0.30044708,SPAG6,0.45439986665835275,5.0259004
223,IFT20,0.0015703452127161152,0.3831828,SSH2,0.08723856296495444,1.0512314,SURF4,0.1767761654045863,0.26319495,QPCTL,0.2763323324062623,0.41748592,TFG,0.09045958547479244,0.4111781,PRPF6,0.49754015159290665,0.39234245,NAALAD2,0.45439986665835275,5.0259004
224,PPP1CA,0.0015734781742644693,0.43416137,PBX3,0.0874503346242593,1.3948828,NDUFB9,0.17713394723511922,0.22130893,JMJD1C,0.2767077109374798,0.61730725,DDX19B,0.09052494023203105,0.23838273,CDC42BPA,0.4993064860578953,0.38963565,SGCE,0.45461882093568773,4.966708
225,AK2,0.001649543942347366,0.42902762,Meis2a.2,0.08771380040425777,0.6711935,ASPG,0.17747847665581085,0.723246,SDF2L1,0.27803683119069056,0.713941,JPT1,0.09112798788217825,0.31416208,ACTR1A,0.5006073831727726,0.13013834,MOGS,0.4554952322684501,4.92613
226,SLC35E3,0.0016730591990872748,0.51499784,SRPRB,0.08845638755671191,0.29839337,COPA,0.17866746903691944,0.24526542,GFPT2,0.27977369789477136,0.75303054,NAA20,0.09150982728421536,0.4284231,CNEP1R1,0.5006073831727726,0.75164735,RNF24,0.4557144835937026,4.8708005
227,EEF1B2,0.0017385805517640546,0.1913671,ARHGAP8,0.09118989667569247,1.2360985,NUDT1,0.17904197688652979,0.27920195,ABHD17A,0.28050588169420365,0.2728732,NARS,0.09152301706155785,0.359531,DDRGK1,0.5008677780656541,0.6101821,FGF10,0.4565920824787638,4.8327856
228,HNRNPDL,0.001750073233505976,0.29459777,CCNE2,0.09132606444228353,0.902944,GSTO1,0.17905585875075647,0.4587435,NPTN,0.2829897819186167,0.5417229,MTERF3,0.09201211393886878,0.94791424,CSTB,0.5037368532857862,0.6283604,CSMD3,0.4565920824787638,4.8327856
229,DNAJC9,0.001777473444496246,0.546316,WDR3,0.09618000788104471,0.2710463,TCTN3,0.18235440820416093,0.8178143,CHIC1,0.28556527131148735,1.103732,ARPC5,0.09249000523596833,0.50038,DYNLT1,0.5061954654193443,0.42231718,RAD51,0.45681163053177,1.0662212
230,COX4I2,0.001809542226638313,0.29166627,SMARCC1,0.09872353115084939,0.5664651,PCNA,0.18351099940509252,0.12269744,PSMB1,0.28635893610950214,0.23637955,UQCRB,0.09542662989595896,0.40961817,BCAP31,0.5065621810210504,0.57481676,STK38L,0.4576904156836963,4.745088
231,SLIRP,0.0018238585494989015,0.55351967,CSNK1G1,0.09985663546224718,0.42086065,SERINC1,0.1841055001941695,0.4014963,PPIB,0.2881822941331039,0.16870691,VAMP4,0.09545391308074627,0.7924049,SIK2,0.5076631653392119,1.1225748,WDFY3,0.4576904156836963,4.745088
232,SPSB4,0.0018927975534208964,1.1441169,CLTB,0.10040256430980318,0.45288408,NUP188,0.18443166382541298,0.32367477,POLR2H,0.2892129784368975,0.31836337,BBIP1,0.09548120251168851,0.90621066,SPCS1,0.5090805602113737,0.15092042,OSGIN2,0.4576904156836963,5.1242104
233,U2AF1,0.0019394021782657095,0.3775633,THOC2,0.10054963648977769,0.41278657,HMGB3,0.18474404647353082,0.10985096,PLCG1,0.29055657628683607,0.6009372,SNRPD1,0.09666056989125525,0.20734136,SDR16C5,0.5092907208187198,1.5229261,RFC3,0.4579102601419034,0.9540369
234,CCNB2,0.0019498159402585099,0.33431876,LSAMP,0.1007541882002304,1.3068547,CNI,0.18494303918888788,0.30286697,AHSA1,0.29068598934817513,0.33739752,USP14,0.0976429897946103,0.39970824,FLOT2,0.5095009268552996,0.6458128,FPGS,0.4579102601419034,4.696143
235,PNRC2,0.002013908603334728,0.40983045,CRABP-I,0.10237767964999535,0.8132775,KIF18B,0.1864977662234999,0.60672456,GPR107,0.2909967388795123,1.3995506,MMADHC,0.0984234716216439,0.7363279,CNMD,0.5101318174130499,1.2085489,ENOX1,0.45813016384223404,4.6487956
236,TRIM71,0.002036846949636241,0.5422292,ATP6V1G1,0.10304287943425627,0.14271674,UMPS,0.18744384271437675,0.2083175,MAGT1,0.2932303137291006,0.59320563,PHAX,0.09853537460030859,0.56912255,PSMA4,0.5126067344987724,0.15802062,COPS9,0.4587902302657033,0.94193786
237,FBXO5,0.0021725453884701225,0.7022502,RASL11A,0.10379533251365244,1.076621,B3GNT2,0.1877312309099285,0.83798444,HOXA3,0.294168705767072,1.4702005,HSD17B10,0.09919485773114352,0.7605943,CDC42SE1,0.5149821874994274,0.36058268,TEK,0.4587902302657033,4.662391
238,COPS3,0.002195430821535737,0.6141606,HAS2,0.10488991019718488,0.5247581,EHMT1,0.18962166893838084,0.45832938,FAM192A,0.29440361804429616,0.18571658,SLC25A13,0.09920892746208926,0.7397823,FUBP3,0.5156694925184835,0.20293352,RAD54L2,0.45901037080416895,4.616115
239,PSMC1,0.002247660601040558,0.5304363,UNC5B,0.10571258750028058,0.8167926,CCT7,0.19011460202559893,0.15348488,YBX3,0.29560624431866855,0.27563152,PRELID1,0.09946245504443953,0.30867946,PSMD6,0.5170984917073398,0.19935544,WDR36,0.45901037080416895,0.9442888
240,PCBP4,0.0023921454473227895,0.6035076,UPF2,0.10854108135320101,0.31488234,NME3,0.19120529052386037,0.4723006,DDX52,0.2956586069302395,0.652375,CCT4,0.1001268810657339,0.2957219,LRP1,0.5177872590377732,2.1843162,RAB9B,0.45901037080416895,4.616115
241,EIF3I,0.002428014140608103,0.31174585,ANXA5,0.10896742286888077,0.9060392,MRPL53,0.19273998007797344,0.45305392,NDUFA4,0.2975477972353956,0.14844984,ARGLU1,0.10031128192829276,0.3977975,WRB,0.5198032969268228,0.68766767,MSH3,0.45989152459529403,4.5841537
242,ZMAT2,0.002428636860326937,0.5933971,DHCR24,0.11158886487371861,0.84079903,ALDOC,0.19342986168416576,0.11272457,PIGBOS1,0.29865354267281563,0.73628825,CCT2,0.10058127776534159,0.33559,ULK2,0.5218233762620763,4.7366533,NEDD9,0.45989152459529403,4.5841537
243,HMGN1,0.002436433199654603,0.42190513,XKR8,0.11255111129913999,2.0494328,CXXC5,0.1947411987119252,0.22237585,RRS1,0.299365825908274,0.2044197,HADH,0.10116587372334489,0.47815385,HYI,0.5221427048424763,1.0934151,NSUN6,0.4605530107895469,4.45629
244,UBE2I,0.0024489549965534367,0.35163662,RGS3,0.1142960076351974,2.4344733,DUS1L,0.19781636317771123,0.2995594,ETV1,0.29947144566428563,1.0865567,SCIN,0.10227108562959762,4.0538015,ASPHD2,0.5223556463569254,2.2207687,VPS36,0.46099429703102945,4.509918
245,FYTTD1,0.002484965905641744,0.7515588,GFRA2,0.11456772778835418,1.0969269,TRPM7,0.19799571693984575,0.62855816,PNRC2,0.29965634004822195,0.19123939,MTHFD1,0.10229991994553135,0.8062653,PIK3R5,0.5236875411994546,1.54028,PRKCSH,0.46099429703102945,4.509918
246,ADNP,0.002520171908175884,0.59134775,ATOX1,0.11498535234756421,0.2741123,PDAP1,0.1980704827719667,0.15692051,NUDT16L1,0.300026357192936,0.12213609,ARID3A,0.10245862433405241,0.51290333,GAP43,0.5256619371930391,1.4220862,PBK,0.46121502874562637,0.9377225
247,USP7,0.0025659667543411874,0.5544877,NPM3,0.1152583607272366,0.11520396,HDLBP,0.19892427329212137,0.14672332,TOM1L2,0.3001056861987801,0.9877164,DICER1,0.10279109375535299,0.7328262,H2AFV,0.5269446588707863,0.073167145,CACNB1,0.4620985459195246,4.439294
248,ACOT7,0.0025919562567565226,0.5553695,SZRD1,0.11667703338098129,0.4733136,OGFOD1,0.19957013873075635,0.6735629,PSMG3,0.3030773095001895,0.31237927,MTX2,0.10289245024350183,0.48767248,P3H4,0.5270516244156018,0.9541842,BCAS2,0.4620985459195246,0.9372332
249,RPL4,0.002643648937728584,0.19581307,CDH11,0.11796089414874282,0.5690056,L3MBTL2,0.19975065334935982,0.5686189,MFAP3,0.3032903142894706,1.0931505,SIK1,0.10344405882168009,2.4574597,GNG10,0.5272120935071558,0.43443185,TRIM23,0.46254065850906256,4.3608046
250,DKC1,0.002751267418703737,0.2972577,RTRAF,0.11835099596987467,0.2167632,TTYH2,0.2004588172181596,0.45761496,XBP1,0.3049712035334927,0.5632185,STAU1,0.10361873854200128,0.5748895,SMIM20,0.5272120935071558,0.32221806,EFCAB11,0.4632042695954478,4.2504888
251,TAX1BP3,0.002838359534557885,0.41382495,SIGMAR1,0.11855573842249197,0.44237357,TIMM8A,0.20113856207450354,0.14317667,DIDO1,0.3052385787717016,0.5360227,CSE1L,0.1047158041523084,0.39883727,PIP4K2A,0.5302120851917773,0.2629551,CPNE8,0.4632042695954478,4.371945
252,ELAVL1,0.00284590962914308,0.512028,RARS,0.11862094195953517,0.27645278,HDAC7,0.20128984457331522,1.0386277,TNFAIP1,0.3052385787717016,0.5137054,TFAM,0.10493632001275073,0.40644512,RAP1GDS1,0.531930250742983,0.5049434,USP1,0.463646971630988,0.90560496
253,PPP2R5C,0.002877020754312943,0.7422191,PHF14,0.11996852010741064,0.43694675,RNF13,0.2017138770731709,0.40879476,SVBP,0.30633644274057026,0.1853716,RHOGL,0.10495103416702989,0.8791155,PDF,0.5324139925273454,1.1021708,CNI,0.463646971630988,0.91563475
254,SLC25A3,0.0029062397489900654,0.30648458,TPP1,0.12201233078884897,0.57069,SHC1,0.20186547498492846,0.5481683,TRPM7,0.3064705073958426,0.47027487,PRELID3B,0.10502462950700281,0.65656084,GALNT7,0.533651232502011,1.5324413,ABCA3,0.4638684110017164,4.260812
255,SF3B6,0.002952064788926996,0.39158478,BDH1A,0.1221266690173823,0.5682116,DRG2,0.20833882160615358,0.20809676,SSH2,0.3074369204585129,0.7839628,HES4,0.10570363019290722,0.77641165,MYH10,0.5337050584817148,0.0864764,GAS2,0.4640899092564049,4.225579
256,POLR1D,0.00304914692019661,0.4275534,PSMA7,0.12305398006343231,0.11947219,SPCS1,0.20835433795754066,0.243601,ARMC6,0.3084861421847821,0.35114962,LCMT1,0.10628202836925438,0.82831466,RAB29,0.5339742295198694,0.9086335,HECW2,0.4643114663815209,4.3075795
257,EHD3,0.0030815039301994116,0.41807124,TRIB2,0.12319786832002558,0.3542794,TFAP2A,0.20903788697061687,0.9556029,SPC25,0.3086747144093617,0.40419424,AK2,0.10701228746639575,0.35696125,B3GAT2,0.5356446188260195,1.1515173,MYBPH,0.464533082363512,4.271209
258,TFDP2,0.00318764071334136,0.44506907,RBP5,0.12463430214171807,0.4782938,WLS,0.20998821981630822,0.1334142,TMCO1,0.3096187186177204,0.2895435,ETFA,0.1074463507997149,0.37362096,GRK2,0.5366157288301983,0.5451732,BAALC,0.46475475718880743,4.235726
259,DEK,0.003261868561756276,0.5664494,TMEM184B,0.12491538901557826,0.5518684,LONP1,0.21033172901350716,0.23433113,TOP3B,0.3102671369294284,0.7414154,MGST1,0.10827340355669421,0.87539107,GGA3,0.5367236845841767,1.3585212,GRSF1,0.4651982833149306,0.93495613
260,MYL9,0.003285590841586135,0.416649,SRD5A3,0.12517753467397702,1.3410362,GOLGA4,0.21040985596516593,0.6102647,KLF10,0.3104834754507364,0.8865143,TEX10,0.10962238906779045,0.52482814,MIA3,0.536831651260079,0.73132735,IKBIP,0.4654201345885206,4.647298
261,TOMM7,0.0033301825700355636,0.355766,LBX2,0.12819836954995767,3.5463214,ERP29,0.21075386402196272,0.21360512,DACT1,0.31097060108416474,0.8820338,UBE2I,0.109957885644808,0.35248834,LPAR1,0.5368856386931917,1.2651967,TNFRSF1A,0.4654201345885206,4.245944
262,BLMH,0.003539501071339838,0.43963385,EIF3K,0.1285650431473183,0.13331987,CA9,0.2117569276764142,0.30148873,ARID4A,0.31102475726273004,0.68475693,BLNK,0.11069269431419913,2.77007,ABHD6,0.5380740524664055,3.9356794,PPP2R2B,0.46564204465093917,4.2110653
263,KPNA2,0.0036019133012081352,0.3676998,SMAD6,0.1337128568957389,0.80776167,C13H5orf15,0.21205537534920826,0.4368948,MINDY2,0.3115395512692022,0.7733248,COX17,0.11089237086388,1.2400323,RAD23A,0.5386687540666435,0.1136554,RERE,0.4658640134885198,4.177003
264,ARPC2,0.0037246871464671006,0.41669115,ATRX,0.1351300613801577,0.17760657,ITFG1,0.21292101582677625,0.47923005,ZDHHC7,0.31248932594524237,0.5019837,UBE3A,0.11098462513746618,0.82460403,HNRNPUL1,0.5387769170302323,0.38341984,CYP2R1,0.4669747388241795,4.120559
265,FH,0.0038574219343630524,0.5876436,CD47,0.13629914579650057,0.4756958,SRSF3,0.21348899665169407,0.13073695,GOLIM4,0.3134682250146489,0.62197715,PARD6G,0.11130799232441242,1.1156001,STUB1,0.5405631765027681,0.30559072,PTPRS,0.4678643756445693,4.097761
266,MKP3,0.0039481223687991,0.9983556,TPRKB,0.13634067194010377,0.5440597,NPM2,0.21352058317047407,1.15092,CLSTN1,0.31387669463699175,0.3132347,NDUFB1,0.11187954329801453,0.47963637,ADAM17,0.541809893831475,0.5732015,ZNF76,0.46986948742328116,4.022612
267,PSMG4,0.003976342226888594,0.7032559,LGMN,0.13726715667802453,0.6897092,NUP37,0.21383663385423046,0.23969087,TCF12,0.314176461479029,0.21734253,MED9,0.11282688189553508,1.0442294,TCP11L2,0.5431123442254255,0.9096544,SPIN1W,0.46986948742328116,4.575488
268,RPL8,0.004010152603000608,0.20144162,SELENOI,0.13790496237195665,0.8546123,NUCB2,0.21401060551946782,0.36198902,FAM208B,0.31477655985661124,1.0116402,EIF5,0.11287363493255623,0.29767454,EMC1,0.5432209520992343,0.56583124,AFMID,0.46986948742328116,4.022612
269,EIF3B,0.004164279511269938,0.2901193,SMAD2Z,0.138041182997576,0.35975873,SCRN1,0.21412136790395586,0.5632438,STK26,0.3153500834101244,0.24417119,SKA2,0.11312324238662216,0.85984933,YIPF2,0.5435468405921066,0.9054442,GAL,0.47009257036685625,3.8592558
270,BRI3,0.004195947399450769,0.51087433,MBNL3,0.13934573544439344,0.49736148,RIOK2,0.2162018386463428,0.3883053,TIMMDC1,0.31663616970539943,0.6278177,PRPF3,0.11313885728214094,0.73689806,TUB,0.5436011647989265,3.713041,MYD88,0.47009257036685625,3.9926453
271,TXNRD3,0.004228349684410068,0.5163852,KCNA3,0.1402454538127488,1.5330843,MORC2,0.21719154674761176,0.40684572,VTI1B,0.3174314266782523,0.45860782,CPSF4,0.11508830119437248,0.50713044,RALGAPB,0.5437098213173627,0.8625498,TENM2,0.47009257036685625,3.9926453
272,TRA2A,0.004256822766707559,0.43777966,LETM1,0.14149119006345526,0.9403727,YTHDC1,0.2201479212067644,0.4425618,TMEM259,0.3177608812290148,0.4652433,CHURC1,0.11531004958747644,0.7123624,BDH1A,0.5437641536285189,0.32660162,LSM10,0.47009257036685625,3.9926453
273,TACC3,0.004268781168309525,0.51597655,TMEM63B,0.14181197513877333,0.81733394,RBM12,0.2219452882666373,0.23249681,YARS,0.31869555233740177,0.58789736,DAB2,0.11534175533932348,4.836139,ARNT,0.544525089483466,0.5138525,FAAH,0.47031571180824716,3.9632826
274,SF3B3,0.004311663803832581,0.41602913,RSPO3,0.14251966854654008,0.6605096,PBK,0.2220102538882831,0.2804393,CCDC126,0.32045981183092853,0.75283104,CSRP2,0.11663160896034062,1.825448,MINDY2,0.5455042124489726,0.70275694,DUS1L,0.4714322959893963,0.90838695
