index,batch,cell_names,library_id,n_counts,unique_cell_id,time_id,sample_id,n_genes,n_counts_pre_norm,S_score,G2M_score,phase,leiden
353-1,1,bcATHN,35s2,702.0,None,d4,d4,614,702.0,-0.16926557,0.36126918,G2M,1
355-1,1,bcEMFR,35s2,702.0,None,d4,d4,611,702.0,0.039266285,0.05728545,G2M,5
367-1,1,bcHMJJ,35s2,7344.0,None,d4,d4,2434,7344.0,-0.042699195,0.020282378,G2M,2
368-1,1,bcBBKS,35s2,5292.0,None,d4,d4,796,5292.0,-0.15233271,-0.27514803,G1,8
369-1,1,bcANVX,35s2,2237.0,None,d4,d4,1002,2237.0,-0.10493132,-0.040139325,G1,4
370-1,1,bcIFWS,35s2,1635.0,None,d4,d4,892,1635.0,0.1414493,0.07029702,S,5
371-1,1,bcDMOM,35s2,1480.0,None,d4,d4,793,1480.0,-0.32662696,0.9699635,G2M,5
372-1,1,bcDMLS,35s2,1448.0,None,d4,d4,743,1448.0,-0.15289807,0.61102647,G2M,0
373-1,1,bcFHOC,35s2,999.0,None,d4,d4,658,999.0,-0.034442443,0.18113641,G2M,0
374-1,1,bcGIHV,35s2,1043.0,None,d4,d4,670,1043.0,0.12922859,-0.026026186,S,2
375-1,1,bcHBKF,35s2,848.0,None,d4,d4,627,848.0,0.22594778,-0.24836041,S,1
376-1,1,bcGPTB,35s2,727.0,None,d4,d4,599,727.0,-0.15818343,0.3480914,G2M,1
389-1,1,bcHQLQ,35s2,7321.0,None,d4,d4,2390,7321.0,0.2935735,-0.28938705,S,4
390-1,1,bcAWWT,35s2,2671.0,None,d4,d4,1127,2671.0,0.29255664,-0.0171078,S,1
391-1,1,bcDJAK,35s2,3113.0,None,d4,d4,596,3113.0,0.060095534,-0.1543993,S,8
392-1,1,bcEIRJ,35s2,1885.0,None,d4,d4,832,1885.0,-0.30814397,-0.11878422,G1,0
393-1,1,bcDYPN,35s2,1648.0,None,d4,d4,795,1648.0,-0.0658742,0.21404377,G2M,4
394-1,1,bcAAML,35s2,1449.0,None,d4,d4,686,1449.0,0.025907686,0.051469572,G2M,4
395-1,1,bcAILP,35s2,1149.0,None,d4,d4,686,1149.0,-0.028684087,-0.07334213,G1,4
396-1,1,bcFTHE,35s2,943.0,None,d4,d4,653,943.0,0.08409603,0.08298597,S,0
397-1,1,bcEWNA,35s2,895.0,None,d4,d4,592,895.0,0.08705253,-0.14438926,S,4
398-1,1,bcBPKK,35s2,794.0,None,d4,d4,624,794.0,0.48185214,-0.15817095,S,2
411-1,1,bcEHDZ,35s2,7366.0,None,d4,d4,2413,7366.0,-0.062361687,-0.13217854,G1,7
412-1,1,bcIDZI,35s2,2927.0,None,d4,d4,1134,2927.0,0.047174685,-0.17083535,S,1
413-1,1,bcCOZJ,35s2,2053.0,None,d4,d4,948,2053.0,-0.014051653,-0.19140135,G1,4
414-1,1,bcGNOV,35s2,1647.0,None,d4,d4,761,1647.0,0.14652997,-0.20124747,S,1
415-1,1,bcFINW,35s2,1513.0,None,d4,d4,780,1513.0,0.1371941,-0.34584147,S,4
416-1,1,bcBEEF,35s2,1423.0,None,d4,d4,714,1423.0,-0.029707674,0.10402615,G2M,3
417-1,1,bcFIXP,35s2,1284.0,None,d4,d4,690,1284.0,0.08485493,0.26023567,G2M,0
418-1,1,bcEIYW,35s2,927.0,None,d4,d4,619,927.0,-0.115395665,-0.1660094,G1,1
419-1,1,bcEQIK,35s2,730.0,None,d4,d4,626,730.0,-0.023945216,0.12336,G2M,2
433-1,1,bcGGVZ,35s2,6761.0,None,d4,d4,2198,6761.0,-0.1627303,-0.008909212,G1,0
434-1,1,bcBHNO,35s2,2562.0,None,d4,d4,1133,2562.0,0.09080129,0.32706872,G2M,6
435-1,1,bcEYKC,35s2,2052.0,None,d4,d4,936,2052.0,-0.13894217,0.20508826,G2M,3
436-1,1,bcFHGQ,35s2,1597.0,None,d4,d4,801,1597.0,-0.18648063,0.34307277,G2M,3
437-1,1,bcHWOP,35s2,1376.0,None,d4,d4,772,1376.0,-0.18006188,-0.021513253,G1,1
438-1,1,bcDVLC,35s2,1301.0,None,d4,d4,675,1301.0,-0.021397319,0.42491207,G2M,3
439-1,1,bcAQQE,35s2,1082.0,None,d4,d4,749,1082.0,-0.14428015,0.5007551,G2M,4
440-1,1,bcAHCP,35s2,1040.0,None,d4,d4,683,1040.0,0.00585223,0.38043043,G2M,2
441-1,1,bcECGN,35s2,909.0,None,d4,d4,585,909.0,0.040588554,0.055405315,G2M,1
442-1,1,bcIEQK,35s2,736.0,None,d4,d4,587,736.0,-0.14595428,0.19497421,G2M,3
455-1,1,bcFWAW,35s2,6030.0,None,d4,d4,2026,6030.0,-0.21983606,-0.31686085,G1,0
456-1,1,bcCICW,35s2,2627.0,None,d4,d4,1116,2627.0,-0.20357224,0.18205674,G2M,5
457-1,1,bcFNYL,35s2,2004.0,None,d4,d4,895,2004.0,-0.38317567,-0.2389887,G1,0
458-1,1,bcGQOM,35s2,2017.0,None,d4,d4,869,2017.0,-0.20640267,0.31240758,G2M,1
459-1,1,bcBNTV,35s2,1485.0,None,d4,d4,736,1485.0,0.20062433,-0.3132853,S,3
460-1,1,bcAHQT,35s2,1530.0,None,d4,d4,764,1530.0,-0.0027539507,0.20252277,G2M,0
461-1,1,bcHWZX,35s2,1085.0,None,d4,d4,687,1085.0,0.24082272,-0.27844116,S,4
462-1,1,bcHIPJ,35s2,1067.0,None,d4,d4,673,1067.0,-0.12838492,0.59321076,G2M,0
463-1,1,bcDHEX,35s2,958.0,None,d4,d4,630,958.0,-0.36241218,-0.37297547,G1,10
464-1,1,bcDFYN,35s2,781.0,None,d4,d4,622,781.0,-0.33020884,0.1401121,G2M,3
477-1,1,bcFHNC,35s2,6700.0,None,d4,d4,2238,6700.0,0.0036787074,-0.3734773,S,0
478-1,1,bcHRVW,35s2,2719.0,None,d4,d4,1128,2719.0,-0.27791783,0.44633397,G2M,2
479-1,1,bcBOAU,35s2,2331.0,None,d4,d4,947,2331.0,-0.062068712,-0.016776789,G1,5
480-1,1,bcAXFV,35s2,1659.0,None,d4,d4,857,1659.0,0.32546428,-0.27767202,S,0
481-1,1,bcIDPI,35s2,1349.0,None,d4,d4,747,1349.0,-0.122584015,-0.21615347,G1,6
482-1,1,bcFAQB,35s2,1414.0,None,d4,d4,761,1414.0,-0.13546577,0.2917068,G2M,1
483-1,1,bcICXP,35s2,1168.0,None,d4,d4,674,1168.0,0.2595218,-0.23787618,S,3
484-1,1,bcIALG,35s2,947.0,None,d4,d4,650,947.0,0.35983908,-0.3924396,S,3
485-1,1,bcAGPU,35s2,819.0,None,d4,d4,643,819.0,0.098355666,0.4267147,G2M,4
486-1,1,bcHXRB,35s2,700.0,None,d4,d4,619,700.0,-0.24648353,0.40959507,G2M,7
499-1,1,bcEPKH,35s2,8124.0,None,d4,d4,2476,8124.0,-0.26481482,-0.3475004,G1,0
500-1,1,bcEBDG,35s2,2953.0,None,d4,d4,1192,2953.0,-0.15890129,0.10070558,G2M,5
501-1,1,bcGCKQ,35s2,2263.0,None,d4,d4,951,2263.0,-0.013866341,-0.12712803,G1,5
502-1,1,bcGBYA,35s2,1849.0,None,d4,d4,840,1849.0,0.10313446,0.07767469,S,1
503-1,1,bcEPHR,35s2,1751.0,None,d4,d4,864,1751.0,-0.0073319897,0.40055564,G2M,1
504-1,1,bcEGSV,35s2,1405.0,None,d4,d4,744,1405.0,0.09680196,-0.12223082,S,3
505-1,1,bcGVNE,35s2,1166.0,None,d4,d4,713,1166.0,-0.27604792,-0.0008647144,G1,0
506-1,1,bcBEOH,35s2,905.0,None,d4,d4,664,905.0,0.06556858,-0.30550653,S,1
507-1,1,bcCBUU,35s2,864.0,None,d4,d4,640,864.0,-0.038574148,-0.2737286,G1,4
508-1,1,bcCATH,35s2,730.0,None,d4,d4,581,730.0,-0.013143569,-0.24577084,G1,3
521-1,1,bcFXCD,35s2,7405.0,None,d4,d4,2432,7405.0,-0.044847563,0.39959332,G2M,2
522-1,1,bcGUTC,35s2,2830.0,None,d4,d4,1151,2830.0,0.269151,0.6865889,G2M,2
523-1,1,bcHMFM,35s2,2099.0,None,d4,d4,904,2099.0,0.0028223656,-0.39745632,S,1
524-1,1,bcEPWE,35s2,1930.0,None,d4,d4,880,1930.0,-0.21510126,0.099602714,G2M,5
525-1,1,bcGOSJ,35s2,1370.0,None,d4,d4,742,1370.0,0.2504817,-0.24676126,S,2
526-1,1,bcGYYN,35s2,1251.0,None,d4,d4,689,1251.0,-0.031158958,-0.22657007,G1,0
527-1,1,bcETUE,35s2,1187.0,None,d4,d4,682,1187.0,0.4219479,-0.05917678,S,1
528-1,1,bcCDCT,35s2,1082.0,None,d4,d4,630,1082.0,-0.07499824,-0.22754182,G1,3
530-1,1,bcDYXQ,35s2,800.0,None,d4,d4,620,800.0,-0.02385734,0.15137893,G2M,0
543-1,1,bcFDPW,35s2,6562.0,None,d4,d4,2388,6562.0,0.0120682195,0.15233155,G2M,0
544-1,1,bcASVI,35s2,2544.0,None,d4,d4,1068,2544.0,0.20229839,-0.038054734,S,0
545-1,1,bcAXPF,35s2,2135.0,None,d4,d4,948,2135.0,0.06513253,-0.31313565,S,1
546-1,1,bcFMBT,35s2,1984.0,None,d4,d4,882,1984.0,0.3883933,0.21191642,S,4
547-1,1,bcFAYV,35s2,1490.0,None,d4,d4,729,1490.0,0.01659554,0.023263324,G2M,3
548-1,1,bcBFHY,35s2,1347.0,None,d4,d4,678,1347.0,0.011255359,-0.3138775,S,5
549-1,1,bcGACC,35s2,1056.0,None,d4,d4,666,1056.0,0.43444327,0.10939987,S,0
550-1,1,bcELHK,35s2,1013.0,None,d4,d4,654,1013.0,-0.08267905,0.23120977,G2M,1
551-1,1,bcIDCZ,35s2,848.0,None,d4,d4,655,848.0,-0.0358319,-0.034789443,G1,0
565-1,1,bcADMQ,35s2,7441.0,None,d4,d4,2331,7441.0,-0.4825667,-0.43973166,G1,5
566-1,1,bcHVVH,35s2,2725.0,None,d4,d4,1144,2725.0,-0.018714175,-0.36176166,G1,1
567-1,1,bcHZXS,35s2,2339.0,None,d4,d4,979,2339.0,-0.004019778,0.34339166,G2M,0
568-1,1,bcCDXZ,35s2,1673.0,None,d4,d4,802,1673.0,-0.291442,-0.04337666,G1,0
569-1,1,bcBTVE,35s2,1459.0,None,d4,d4,773,1459.0,0.14052157,-0.27260152,S,4
570-1,1,bcEQIW,35s2,1128.0,None,d4,d4,687,1128.0,0.19467758,-0.017203135,S,3
571-1,1,bcAXFU,35s2,1218.0,None,d4,d4,688,1218.0,-0.08140534,-0.2568649,G1,4
572-1,1,bcEYDM,35s2,1145.0,None,d4,d4,638,1145.0,-0.16676532,-0.21560118,G1,3
573-1,1,bcAAHF,35s2,930.0,None,d4,d4,638,930.0,-0.07639593,-0.015781213,G1,1
574-1,1,bcFFFE,35s2,702.0,None,d4,d4,631,702.0,0.22036439,0.13529569,S,10
587-1,1,bcEDLE,35s2,7352.0,None,d4,d4,2526,7352.0,0.18512659,-0.16782069,S,5
588-1,1,bcFXXY,35s2,2434.0,None,d4,d4,1130,2434.0,-0.1284366,0.37575835,G2M,2
589-1,1,bcEFBU,35s2,2222.0,None,d4,d4,948,2222.0,0.3666484,0.18098481,S,5
590-1,1,bcAYBU,35s2,1648.0,None,d4,d4,814,1648.0,-0.34866288,-0.1450839,G1,4
591-1,1,bcIFWK,35s2,1385.0,None,d4,d4,692,1385.0,0.11844353,-0.21682945,S,6
592-1,1,bcDEKI,35s2,1448.0,None,d4,d4,720,1448.0,-0.03443951,0.13194075,G2M,1
593-1,1,bcCIVF,35s2,1145.0,None,d4,d4,713,1145.0,-0.17425099,0.14292398,G2M,12
594-1,1,bcGPNU,35s2,991.0,None,d4,d4,641,991.0,-0.060489282,-0.18860294,G1,4
595-1,1,bcGIKC,35s2,881.0,None,d4,d4,670,881.0,0.17533076,-0.24243636,S,4
596-1,1,bcHDDV,35s2,724.0,None,d4,d4,594,724.0,-0.2143507,-0.2604817,G1,3
609-1,1,bcDJFU,35s2,6626.0,None,d4,d4,2159,6626.0,-0.047409367,0.2239328,G2M,4
610-1,1,bcCRKK,35s2,2568.0,None,d4,d4,1077,2568.0,0.29962894,-0.08031103,S,3
611-1,1,bcAEJE,35s2,1954.0,None,d4,d4,917,1954.0,0.04892447,0.14106646,G2M,5
612-1,1,bcIFUO,35s2,1772.0,None,d4,d4,827,1772.0,-0.18515906,0.60163057,G2M,4
613-1,1,bcBPJA,35s2,1464.0,None,d4,d4,738,1464.0,-0.17855722,0.17910402,G2M,3
614-1,1,bcHXCQ,35s2,1267.0,None,d4,d4,706,1267.0,0.19614358,-0.1662833,S,3
615-1,1,bcEUYU,35s2,991.0,None,d4,d4,697,991.0,-0.075614065,-0.20780726,G1,10
616-1,1,bcAHZK,35s2,1054.0,None,d4,d4,709,1054.0,-0.0009760298,0.46739584,G2M,5
617-1,1,bcFASY,35s2,819.0,None,d4,d4,614,819.0,0.18266001,-0.17779008,S,2
631-1,1,bcAPDJ,35s2,6767.0,None,d4,d4,2399,6767.0,-0.0759549,0.12319316,G2M,0
632-1,1,bcGKMR,35s2,2338.0,None,d4,d4,979,2338.0,0.38739043,-0.10088543,S,1
633-1,1,bcBZWZ,35s2,2076.0,None,d4,d4,884,2076.0,-0.17143472,0.19081786,G2M,4
634-1,1,bcHAAE,35s2,1808.0,None,d4,d4,811,1808.0,0.34660864,-0.3246591,S,3
635-1,1,bcEFCD,35s2,1391.0,None,d4,d4,764,1391.0,0.021882333,-0.15039304,S,3
636-1,1,bcCQNQ,35s2,1495.0,None,d4,d4,752,1495.0,-0.086155385,0.10914772,G2M,0
637-1,1,bcCIFA,35s2,1101.0,None,d4,d4,730,1101.0,0.360177,0.5313152,G2M,2
638-1,1,bcEWLO,35s2,997.0,None,d4,d4,687,997.0,0.08515359,0.874122,G2M,4
639-1,1,bcAKMF,35s2,954.0,None,d4,d4,646,954.0,0.019058015,0.15871984,G2M,2
653-1,1,bcANBO,35s2,6459.0,None,d4,d4,2221,6459.0,-0.06851373,0.103824966,G2M,0
654-1,1,bcFEBW,35s2,2776.0,None,d4,d4,1241,2776.0,0.60419965,-0.11040591,S,0
655-1,1,bcFCYB,35s2,2364.0,None,d4,d4,1019,2364.0,-0.086237274,0.2565832,G2M,2
656-1,1,bcAIMN,35s2,1812.0,None,d4,d4,865,1812.0,0.20959833,-0.1644164,S,2
657-1,1,bcICMV,35s2,1622.0,None,d4,d4,785,1622.0,0.08341441,-0.2214495,S,0
658-1,1,bcARSY,35s2,1202.0,None,d4,d4,701,1202.0,-0.21017672,-0.3441444,G1,3
659-1,1,bcIHXS,35s2,1053.0,None,d4,d4,656,1053.0,-0.08484607,-0.19979039,G1,0
660-1,1,bcBNCY,35s2,1017.0,None,d4,d4,725,1017.0,-0.010105915,0.27561206,G2M,5
661-1,1,bcGBPU,35s2,960.0,None,d4,d4,610,960.0,-0.18178801,0.12954336,G2M,3
675-1,1,bcGLOX,35s2,5723.0,None,d4,d4,2008,5723.0,-0.022663,0.38609928,G2M,3
676-1,1,bcGGZF,35s2,2382.0,None,d4,d4,954,2382.0,0.088080354,-0.14271663,S,1
677-1,1,bcEMTR,35s2,2083.0,None,d4,d4,920,2083.0,0.37207142,-0.35768914,S,4
678-1,1,bcHCKB,35s2,1805.0,None,d4,d4,831,1805.0,-0.30348122,0.16629736,G2M,4
679-1,1,bcFNSN,35s2,1509.0,None,d4,d4,741,1509.0,-0.19880137,0.26812765,G2M,2
680-1,1,bcGYWD,35s2,1080.0,None,d4,d4,644,1080.0,-0.24423002,0.06385188,G2M,3
681-1,1,bcGQAG,35s2,1111.0,None,d4,d4,656,1111.0,-0.10832982,-0.24123552,G1,0
682-1,1,bcAWMP,35s2,836.0,None,d4,d4,705,836.0,0.51740295,0.06598208,S,2
683-1,1,bcGBQY,35s2,965.0,None,d4,d4,622,965.0,-0.28471473,-0.14559908,G1,0
684-1,1,bcHYLN,35s2,755.0,None,d4,d4,631,755.0,0.0666217,-0.028075792,S,2
685-1,1,bcBTWQ,35s2,733.0,None,d4,d4,608,733.0,0.3689664,-0.12980863,S,0
697-1,1,bcANRJ,35s2,6230.0,None,d4,d4,2144,6230.0,0.3815399,-0.18522948,S,0
698-1,1,bcBKLU,35s2,2602.0,None,d4,d4,1137,2602.0,-0.15672469,0.69749624,G2M,2
699-1,1,bcFAOJ,35s2,2276.0,None,d4,d4,960,2276.0,0.038146093,-0.027907608,S,0
700-1,1,bcCUPG,35s2,1818.0,None,d4,d4,909,1818.0,0.009913555,0.14441657,G2M,0
701-1,1,bcHHKC,35s2,1537.0,None,d4,d4,795,1537.0,-0.13219847,0.16601159,G2M,2
702-1,1,bcCLSR,35s2,1321.0,None,d4,d4,726,1321.0,-0.29318276,-0.00019417936,G1,1
703-1,1,bcFQEC,35s2,1139.0,None,d4,d4,658,1139.0,0.26937073,0.35732538,G2M,1
704-1,1,bcCTXI,35s2,993.0,None,d4,d4,670,993.0,0.2181517,-0.27541217,S,3
705-1,1,bcGVRT,35s2,856.0,None,d4,d4,625,856.0,0.04378688,0.12664953,G2M,2
706-1,1,bcFNMP,35s2,724.0,None,d4,d4,617,724.0,-0.28708076,0.47471765,G2M,9
719-1,1,bcCLQD,35s2,5763.0,None,d4,d4,1954,5763.0,-0.13908705,-0.3615709,G1,0
720-1,1,bcBINY,35s2,4616.0,None,d4,d4,700,4616.0,-0.23492174,-0.28922552,G1,8
721-1,1,bcCFMO,35s2,2202.0,None,d4,d4,959,2202.0,0.14711894,0.27071053,G2M,2
722-1,1,bcGBFP,35s2,1608.0,None,d4,d4,788,1608.0,-0.17527698,0.61986357,G2M,2
723-1,1,bcEDUA,35s2,1506.0,None,d4,d4,757,1506.0,-0.10447764,0.28167585,G2M,3
724-1,1,bcGTRV,35s2,1345.0,None,d4,d4,710,1345.0,0.5436901,-0.2832846,S,3
725-1,1,bcDJFE,35s2,1218.0,None,d4,d4,691,1218.0,-0.20495522,0.4231463,G2M,4
726-1,1,bcAZBT,35s2,854.0,None,d4,d4,646,854.0,-0.3352823,0.18338935,G2M,2
727-1,1,bcBQMT,35s2,809.0,None,d4,d4,624,809.0,-0.20541279,-0.16060258,G1,7
728-1,1,bcFUYY,35s2,769.0,None,d4,d4,595,769.0,-0.22464253,-0.25175148,G1,2
741-1,1,bcGVPW,35s2,6163.0,None,d4,d4,2072,6163.0,0.0679087,-0.31162164,S,0
742-1,1,bcCWTJ,35s2,2616.0,None,d4,d4,1102,2616.0,-0.10157723,0.014767792,G2M,3
743-1,1,bcGXPD,35s2,1978.0,None,d4,d4,815,1978.0,0.21401435,0.048177313,S,1
744-1,1,bcDFUV,35s2,1859.0,None,d4,d4,821,1859.0,0.15377516,0.06527195,S,2
745-1,1,bcAWVH,35s2,1596.0,None,d4,d4,783,1596.0,-0.0013330095,-0.20801944,G1,0
746-1,1,bcBQOV,35s2,1316.0,None,d4,d4,685,1316.0,-0.11423838,0.029241525,G2M,3
747-1,1,bcEEDB,35s2,1287.0,None,d4,d4,668,1287.0,0.27303913,-0.08663289,S,2
748-1,1,bcEMNI,35s2,1017.0,None,d4,d4,664,1017.0,0.21028209,0.22243194,G2M,1
749-1,1,bcIDHR,35s2,920.0,None,d4,d4,644,920.0,-0.15635884,-0.30080637,G1,1
750-1,1,bcFNWD,35s2,821.0,None,d4,d4,616,821.0,0.03876285,-0.33978507,S,4
763-1,1,bcHCPV,35s2,9513.0,None,d4,d4,1454,9513.0,-0.20509477,-0.34478056,G1,8
764-1,1,bcABZU,35s2,2715.0,None,d4,d4,1172,2715.0,-0.16428846,-0.11892565,G1,5
765-1,1,bcGLAT,35s2,2020.0,None,d4,d4,845,2020.0,0.00034352206,-0.2822981,S,3
766-1,1,bcFZPX,35s2,1864.0,None,d4,d4,877,1864.0,0.13039052,0.055078253,S,2
767-1,1,bcAEZB,35s2,1407.0,None,d4,d4,734,1407.0,0.20514879,-0.124403134,S,1
768-1,1,bcGODO,35s2,1294.0,None,d4,d4,715,1294.0,-0.086441755,-0.30942094,G1,1
769-1,1,bcEFOD,35s2,1183.0,None,d4,d4,704,1183.0,-0.16296966,0.0115090795,G2M,0
770-1,1,bcHSVS,35s2,1034.0,None,d4,d4,686,1034.0,-0.30577374,-0.1380877,G1,4
771-1,1,bcGDXW,35s2,965.0,None,d4,d4,607,965.0,0.25850517,-0.4387284,S,4
785-1,1,bcEEBU,35s2,5883.0,None,d4,d4,1999,5883.0,-0.13027513,-0.14291531,G1,0
786-1,1,bcBHRS,35s2,2652.0,None,d4,d4,1100,2652.0,-0.09067044,0.044251386,G2M,2
787-1,1,bcFSWV,35s2,1937.0,None,d4,d4,871,1937.0,0.17549674,-0.12791128,S,3
788-1,1,bcAHAE,35s2,1842.0,None,d4,d4,839,1842.0,0.034089085,-0.21603365,S,1
789-1,1,bcFVBS,35s2,1481.0,None,d4,d4,737,1481.0,0.09706752,-0.27816674,S,4
790-1,1,bcHKOW,35s2,1382.0,None,d4,d4,726,1382.0,0.27596718,-0.28473857,S,1
791-1,1,bcHGNF,35s2,1149.0,None,d4,d4,671,1149.0,0.41032448,-0.19075987,S,0
792-1,1,bcCQFX,35s2,1059.0,None,d4,d4,669,1059.0,-0.09874241,0.5702769,G2M,1
793-1,1,bcARZS,35s2,914.0,None,d4,d4,633,914.0,-0.22378634,-0.21099444,G1,4
807-1,1,bcCZCI,35s2,6298.0,None,d4,d4,2079,6298.0,0.22923288,-0.12030569,S,0
808-1,1,bcIBYC,35s2,4440.0,None,d4,d4,656,4440.0,-0.15633617,-0.09029773,G1,8
809-1,1,bcCNUC,35s2,2066.0,None,d4,d4,932,2066.0,0.11490295,-0.12046139,S,2
810-1,1,bcGJEP,35s2,1668.0,None,d4,d4,865,1668.0,-0.016706686,0.20758262,G2M,0
811-1,1,bcDEOQ,35s2,1488.0,None,d4,d4,772,1488.0,0.16709352,0.69802874,G2M,2
812-1,1,bcBXTJ,35s2,1208.0,None,d4,d4,730,1208.0,0.27776718,-0.050952137,S,6
813-1,1,bcARHS,35s2,1191.0,None,d4,d4,682,1191.0,-0.11442275,0.18428919,G2M,4
814-1,1,bcFEKB,35s2,1045.0,None,d4,d4,680,1045.0,0.28006184,-0.12742552,S,3
815-1,1,bcIIFM,35s2,788.0,None,d4,d4,597,788.0,-0.27891243,-0.3537798,G1,0
816-1,1,bcIFGH,35s2,749.0,None,d4,d4,609,749.0,0.1155909,0.005918363,S,0
829-1,1,bcETIP,35s2,6253.0,None,d4,d4,2134,6253.0,0.25380325,-0.15548958,S,13
830-1,1,bcDHUG,35s2,2443.0,None,d4,d4,1065,2443.0,-0.26640776,-0.01299556,G1,1
831-1,1,bcCIFU,35s2,2252.0,None,d4,d4,1029,2252.0,-0.076800495,-0.35417518,G1,5
832-1,1,bcAPRC,35s2,1717.0,None,d4,d4,805,1717.0,0.4763785,-0.2580805,S,1
833-1,1,bcDFIW,35s2,1387.0,None,d4,d4,754,1387.0,0.19572574,-0.37689173,S,4
834-1,1,bcCVIV,35s2,1230.0,None,d4,d4,691,1230.0,-0.24566431,0.24515775,G2M,1
835-1,1,bcAWIZ,35s2,1030.0,None,d4,d4,654,1030.0,-0.12921204,-0.39068013,G1,7
836-1,1,bcFHVZ,35s2,903.0,None,d4,d4,633,903.0,-0.35489267,0.11688117,G2M,3
837-1,1,bcHHEF,35s2,835.0,None,d4,d4,582,835.0,-0.027918125,0.27743328,G2M,0
851-1,1,bcBHZO,35s2,5419.0,None,d4,d4,2007,5419.0,0.08534673,0.06761097,S,2
852-1,1,bcAMGC,35s2,2584.0,None,d4,d4,1057,2584.0,-0.15976879,0.22990012,G2M,0
853-1,1,bcDSNB,35s2,2028.0,None,d4,d4,934,2028.0,0.018776368,-0.39726624,S,4
854-1,1,bcCIXY,35s2,1720.0,None,d4,d4,884,1720.0,0.16686991,-0.2903022,S,2
855-1,1,bcGJKD,35s2,1531.0,None,d4,d4,756,1531.0,0.0058185607,0.29144555,G2M,4
856-1,1,bcBAAC,35s2,1341.0,None,d4,d4,689,1341.0,0.12371924,0.29825547,G2M,0
857-1,1,bcGCYW,35s2,972.0,None,d4,d4,653,972.0,0.06169755,0.093512975,G2M,3
858-1,1,bcBAVM,35s2,1153.0,None,d4,d4,670,1153.0,-0.0061377287,-0.061726615,G1,2
859-1,1,bcAESK,35s2,874.0,None,d4,d4,610,874.0,0.28426823,-0.34534815,S,1
860-1,1,bcEAGX,35s2,751.0,None,d4,d4,587,751.0,0.19556442,-0.3274251,S,0
873-1,1,bcGDUT,35s2,5873.0,None,d4,d4,2180,5873.0,0.020801019,0.18528536,G2M,5
874-1,1,bcFIIL,35s2,2414.0,None,d4,d4,1038,2414.0,-0.07120537,-0.1306694,G1,2
875-1,1,bcFZMQ,35s2,1780.0,None,d4,d4,913,1780.0,-0.035038788,0.526069,G2M,6
876-1,1,bcBEQQ,35s2,1600.0,None,d4,d4,778,1600.0,-0.027220014,0.019256633,G2M,0
877-1,1,bcDFAQ,35s2,1384.0,None,d4,d4,694,1384.0,0.37179884,-0.1386806,S,3
878-1,1,bcCSUF,35s2,1500.0,None,d4,d4,763,1500.0,-0.17565568,0.4292261,G2M,1
879-1,1,bcDRUJ,35s2,1167.0,None,d4,d4,697,1167.0,0.6667167,-0.06303853,S,6
880-1,1,bcAORS,35s2,878.0,None,d4,d4,612,878.0,0.280609,-0.2022894,S,1
881-1,1,bcHDNI,35s2,745.0,None,d4,d4,625,745.0,-0.05465752,0.0061929673,G2M,3
882-1,1,bcIDBB,35s2,803.0,None,d4,d4,598,803.0,-0.17261013,-0.10736758,G1,0
895-1,1,bcFFNZ,35s2,5775.0,None,d4,d4,2003,5775.0,0.4141286,-0.15397362,S,0
896-1,1,bcHXWR,35s2,2563.0,None,d4,d4,1049,2563.0,0.12624985,-0.33061695,S,0
897-1,1,bcHBCP,35s2,2197.0,None,d4,d4,932,2197.0,0.32750428,0.07381806,S,5
898-1,1,bcHVAU,35s2,1810.0,None,d4,d4,819,1810.0,0.121857226,-0.4421898,S,9
899-1,1,bcBVCE,35s2,1411.0,None,d4,d4,734,1411.0,0.20248614,-0.11176805,S,0
900-1,1,bcBKVP,35s2,1270.0,None,d4,d4,724,1270.0,-0.1603962,-0.039973512,G1,1
901-1,1,bcFTBV,35s2,940.0,None,d4,d4,665,940.0,-0.2477999,-0.197424,G1,4
902-1,1,bcGKVS,35s2,896.0,None,d4,d4,690,896.0,-0.1864146,0.33413053,G2M,2
903-1,1,bcHRMO,35s2,807.0,None,d4,d4,648,807.0,-0.086827084,-0.27898216,G1,5
917-1,1,bcGJNN,35s2,5697.0,None,d4,d4,2130,5697.0,-0.032371532,0.097678915,G2M,5
918-1,1,bcGYNA,35s2,2567.0,None,d4,d4,1077,2567.0,0.51079,-0.18370405,S,1
919-1,1,bcIBFH,35s2,1953.0,None,d4,d4,846,1953.0,-0.35829082,0.10861412,G2M,5
920-1,1,bcDBLA,35s2,1728.0,None,d4,d4,796,1728.0,0.2160579,-0.15168275,S,1
921-1,1,bcBAZL,35s2,1435.0,None,d4,d4,777,1435.0,0.22258373,-0.046656102,S,4
922-1,1,bcELBE,35s2,1314.0,None,d4,d4,683,1314.0,-0.0018341057,-0.3392105,G1,1
923-1,1,bcCONA,35s2,990.0,None,d4,d4,698,990.0,0.05521655,-0.1369867,S,0
924-1,1,bcDWSG,35s2,937.0,None,d4,d4,676,937.0,-0.182941,0.16088758,G2M,5
925-1,1,bcGDQS,35s2,838.0,None,d4,d4,629,838.0,-0.25361872,-0.2655485,G1,0
939-1,1,bcFDHJ,35s2,5557.0,None,d4,d4,2054,5557.0,-0.06509058,0.057498872,G2M,2
940-1,1,bcFFOY,35s2,2596.0,None,d4,d4,1101,2596.0,0.19651647,0.067156255,S,2
