id	x	y
cell_32555-0	5.4247003	2.6067538
cell_32567-0	10.504085	3.5924804
cell_32574-0	-3.5743105	4.125726
cell_32575-0	6.679558	1.4167032
cell_32597-0	12.274276	3.678207
cell_32630-0	-0.72257066	2.272784
cell_32642-0	11.742452	2.7369816
cell_32649-0	6.6751637	3.3220456
cell_32652-0	5.4342017	2.8598619
cell_32655-0	5.3058043	0.96073866
cell_32658-0	11.377222	2.7675164
cell_32680-0	11.6430025	2.8470752
cell_32685-0	2.4668128	2.7863452
cell_32688-0	8.318743	2.8230584
cell_32699-0	11.951879	3.7224045
cell_32726-0	-3.0117824	3.7393281
cell_32748-0	5.1584496	2.945805
cell_32752-0	7.508437	2.3810043
cell_32754-0	6.882085	3.8233051
cell_32777-0	10.361235	2.6531153
cell_32780-0	12.67804	3.4181788
cell_32783-0	-3.6138313	4.3181567
cell_32804-0	-1.958835	5.3531237
cell_32824-0	-0.31749776	1.9201249
cell_32835-0	10.534013	3.0661955
cell_32864-0	4.6278796	1.9236351
cell_32881-0	8.41039	3.4269762
cell_32887-0	-1.5460908	3.1919773
cell_32901-0	7.489205	2.8809905
cell_32905-0	8.640653	4.0505767
cell_32906-0	5.8928967	3.3615797
cell_32915-0	7.1693263	1.7080688
cell_32925-0	5.889978	2.9122045
cell_32971-0	3.4990666	3.446833
cell_32978-0	3.838611	3.8438408
cell_32987-0	7.202168	2.0325975
cell_33004-0	7.3112803	3.6285973
cell_33006-0	7.9343123	2.259181
cell_33018-0	10.834878	3.4819036
cell_33024-0	4.9097815	3.0097172
cell_33039-0	2.869501	3.1618245
cell_33053-0	8.643026	2.0221713
cell_33078-0	13.088409	4.4809766
cell_33095-0	7.4857783	3.3345969
cell_33131-0	1.4289968	3.5782397
cell_33153-0	4.4725065	2.2386165
cell_33162-0	-2.17478	5.247094
cell_33163-0	5.448631	1.9836428
cell_33166-0	-1.7616898	5.9453783
cell_33167-0	10.86966	2.0444233
cell_33168-0	-2.0884612	4.2646737
cell_33187-0	10.501939	2.9643123
cell_33198-0	1.7206833	2.575972
cell_33206-0	0.36119673	5.9553895
cell_33208-0	4.2670474	3.8800712
cell_33215-0	-2.4091194	3.0981696
cell_33218-0	6.445495	3.0862672
cell_33252-0	-2.1775687	4.660099
cell_33289-0	11.433703	2.0748422
cell_33298-0	10.643566	4.4363546
cell_33299-0	7.6917133	2.6385443
cell_33304-0	6.108551	3.0725412
cell_33310-0	4.3925548	3.482128
cell_33343-0	-3.0924306	4.7001753
cell_33354-0	3.395721	3.8877437
cell_33356-0	6.54188	1.7717017
cell_33375-0	11.04285	4.9376163
cell_33378-0	7.759368	1.7904259
cell_33393-0	7.544546	1.7527909
cell_33404-0	7.5625153	3.8884506
cell_33413-0	6.392275	3.9609342
cell_33421-0	-0.9557013	1.8096739
cell_33432-0	7.5877266	2.8504915
cell_33437-0	11.897054	1.9448365
cell_33446-0	7.6783576	3.5592015
cell_33459-0	2.8434055	3.925718
cell_33473-0	0.21539591	2.4159553
cell_33479-0	0.53735185	5.338024
cell_33489-0	-2.0934198	5.243963
cell_33498-0	8.950989	2.5562792
cell_33516-0	10.51097	2.2621148
cell_33517-0	-1.6493858	5.60622
cell_33519-0	9.527968	2.924862
cell_33528-0	11.3353195	2.7290912
cell_33553-0	4.6570616	2.8285437
cell_33554-0	11.373178	3.7910254
cell_33558-0	3.9951231	4.1515374
cell_33562-0	8.328422	1.4714723
cell_33568-0	10.944025	3.8788807
cell_33573-0	7.7630253	2.4943864
cell_33589-0	-1.639983	2.565545
cell_33597-0	-3.1384037	4.446539
cell_33634-0	4.3462424	4.021442
cell_33646-0	4.2402086	2.6458104
cell_33677-0	-0.3831109	5.5544443
cell_33682-0	2.68945	2.1974812
cell_33683-0	5.300242	2.0713232
cell_33699-0	7.0139275	2.420939
cell_33701-0	1.8341966	4.1544776
cell_33712-0	9.386057	2.6775405
cell_33716-0	3.568167	3.198373
cell_33736-0	11.987107	3.0135741
cell_33740-0	3.6730168	3.7321858
cell_33759-0	-2.976506	4.958209
cell_33785-0	-3.119595	4.286206
cell_33792-0	3.1876268	1.9206969
cell_33796-0	12.312661	2.9185967
cell_33800-0	2.7368114	3.6566749
cell_33841-0	12.295852	4.516793
cell_33891-0	6.803697	1.7752795
cell_33902-0	8.278385	2.2088892
cell_33903-0	11.975601	3.6099517
cell_33930-0	-2.26863	5.6643453
cell_33941-0	-1.06265	6.184031
cell_33947-0	3.9131846	2.564465
cell_33954-0	3.347105	1.9028702
cell_33964-0	5.145778	3.8086433
cell_33975-0	10.589685	1.6941686
cell_33988-0	-0.37066084	6.071164
cell_34005-0	3.4505632	3.1942375
cell_34009-0	8.374218	1.8224577
cell_34011-0	8.882625	1.5151602
cell_34016-0	5.8943653	2.8451514
cell_34017-0	12.697855	3.336166
cell_34026-0	-2.4269686	3.034202
cell_34031-0	-2.2838337	5.611124
cell_34035-0	8.992063	4.367097
cell_34040-0	-1.453414	5.7940207
cell_34041-0	8.373952	2.954352
cell_34043-0	5.7370315	3.6063533
cell_34048-0	-3.2351658	4.0403094
cell_34049-0	8.381083	3.227529
cell_34053-0	5.9455266	2.0501213
cell_34054-0	7.852049	3.3247766
cell_34076-0	-2.6427634	4.522968
cell_34103-0	-1.4810861	6.1915255
cell_34135-0	3.9625528	3.2365818
cell_34138-0	4.9144306	3.6937282
cell_34180-0	6.4584093	2.0194066
cell_34187-0	10.762092	3.1079261
cell_34203-0	8.197064	3.7163413
cell_34221-0	5.136308	2.9417841
cell_34222-0	6.883477	1.6586444
cell_34238-0	6.4399724	3.2228127
cell_34250-0	-2.670465	5.4343376
cell_34262-0	7.8349056	2.304623
cell_34289-0	-3.01399	4.823823
cell_34300-0	6.2990656	1.6899085
cell_34302-0	4.953798	2.9250672
cell_34309-0	8.037983	1.9643558
cell_34315-0	11.7524395	3.2289922
cell_34343-0	10.689637	3.280596
cell_34364-0	-0.010772782	2.386081
cell_34366-0	8.245436	1.9516172
cell_34374-0	4.061904	4.0148787
cell_34377-0	7.828617	1.9018874
cell_34387-0	-1.5368259	5.210363
cell_34390-0	6.3063016	3.0359535
cell_34414-0	7.660862	1.4913557
cell_34440-0	7.526651	1.4789912
cell_34441-0	11.543185	2.3685563
cell_34446-0	7.6554127	2.3255897
cell_34447-0	10.469904	3.1116889
cell_34458-0	3.7040656	3.0961661
cell_34520-0	8.468771	1.4057298
cell_34529-0	11.389561	3.8417265
cell_34548-0	-1.288116	4.4223304
cell_34556-0	9.558933	2.7603157
cell_34563-0	4.6536117	3.4925892
cell_34568-0	11.385632	3.8857398
cell_34582-0	6.830647	2.7876332
cell_34588-0	-2.2034333	4.7755327
cell_34592-0	6.889658	1.5126238
cell_34593-0	2.6362433	3.0258193
cell_34620-0	6.7672887	3.0173392
cell_34621-0	2.286668	3.3448706
cell_34652-0	-3.721027	4.1594024
cell_34694-0	-2.962343	3.613982
cell_34713-0	-0.8752617	2.7708561
cell_34733-0	11.004408	3.3390172
cell_34740-0	0.8634427	4.087946
cell_34790-0	3.4119303	2.4039407
cell_34794-0	10.833707	2.0931325
cell_34801-0	4.224002	4.0931053
cell_34851-0	11.615303	2.7517004
cell_34856-0	4.2574043	3.1365862
cell_34861-0	8.966795	2.9303434
cell_34864-0	5.84207	2.6951685
cell_34882-0	12.322454	3.7939749
cell_34894-0	9.990441	3.2732286
cell_34902-0	8.510076	1.1685646
cell_34916-0	10.000524	2.3601108
cell_34917-0	6.4254518	2.7149327
cell_34920-0	-2.8724515	4.9639187
cell_34941-0	0.14419514	5.4296355
cell_34945-0	8.121891	3.4267826
cell_34971-0	6.766831	2.086788
cell_34974-0	6.702295	2.190852
cell_34980-0	2.292454	4.4243865
cell_34982-0	6.8697944	3.6401296
cell_35003-0	7.9278517	1.7758652
cell_35008-0	3.944433	2.2638526
cell_35010-0	6.5072346	3.5704255
cell_35016-0	2.4345636	3.322206
cell_35023-0	6.4017487	3.5697794
cell_35039-0	11.014493	3.393464
cell_35045-0	4.2555423	3.4389458
cell_35059-0	3.9058912	3.2457163
cell_35061-0	-0.036934704	2.3719819
cell_35100-0	-0.6276178	2.6673107
cell_35129-0	12.154758	3.5595055
cell_35141-0	7.827076	2.6244736
cell_35154-0	7.6560235	1.8485993
cell_35167-0	7.8171268	2.4034314
cell_35179-0	1.0334109	2.6732595
cell_35180-0	10.740288	4.010526
cell_35184-0	0.3502118	3.5083988
cell_35188-0	4.509445	2.7840476
cell_35190-0	11.508385	3.4778745
cell_35193-0	1.4260178	3.3170516
cell_35196-0	-3.1393964	4.0375853
cell_35197-0	1.475752	5.3698034
cell_35207-0	-2.3509	2.540187
cell_35217-0	8.5117655	3.363413
cell_35249-0	7.9983864	3.110443
cell_35254-0	9.1350155	2.5866973
cell_35258-0	7.8190117	1.9569062
cell_35260-0	2.2584577	2.1388175
cell_35264-0	-3.1046565	4.358253
cell_35269-0	7.755496	2.5770717
cell_35306-0	5.562817	2.057285
cell_35309-0	4.5188794	4.1064425
cell_35325-0	7.5193257	3.8642416
cell_35329-0	-0.22360377	6.2113276
cell_35339-0	1.4218571	2.6322358
cell_35351-0	0.25416553	5.9593925
cell_35352-0	3.256116	3.3691535
cell_35386-0	6.47661	2.4950492
cell_35394-0	10.607143	3.3716223
cell_35408-0	1.2616963	3.8055155
cell_35417-0	8.6265955	1.3582706
cell_35427-0	-2.7143822	3.6075692
cell_35440-0	6.805242	3.315881
cell_35452-0	8.712854	2.956222
cell_35457-0	-2.1960394	2.7935758
cell_35461-0	8.128226	2.4216585
cell_35488-0	5.1306667	2.7024655
cell_35492-0	7.1321745	2.639632
cell_35501-0	7.463881	2.3167582
cell_35523-0	-2.8355758	2.277518
cell_35528-0	5.8316646	1.4314958
cell_35550-0	7.4921117	3.118819
cell_35566-0	-2.672859	3.4596682
cell_35590-0	6.8082423	3.0415156
cell_35603-0	0.826895	2.5498164
cell_35639-0	-2.5933645	3.347134
cell_35641-0	-1.9294972	5.6300535
cell_35647-0	5.7607536	1.921177
cell_35679-0	4.603447	3.7255251
cell_35690-0	0.2776549	5.5712376
cell_35709-0	-2.9193256	3.3755696
cell_35711-0	8.896952	1.7013466
cell_35776-0	5.8665757	2.8694499
cell_35814-0	8.069567	1.8310902
cell_35822-0	-2.272968	5.493848
cell_35840-0	-1.8433847	3.962528
cell_35863-0	6.68061	2.5802987
cell_35888-0	0.10348293	2.3815687
cell_35903-0	8.804722	1.8560703
cell_35916-0	5.2793903	3.3098311
cell_35922-0	2.1437404	3.8041644
cell_35923-0	8.85142	2.6863632
cell_35944-0	-1.7416933	3.0670657
cell_35953-0	-3.3105407	4.6760035
cell_35966-0	8.173755	3.878016
cell_35987-0	6.504149	3.3810527
cell_36035-0	11.027223	3.0677705
cell_36054-0	7.836075	2.541479
cell_36073-0	7.322665	1.4558451
cell_36116-0	7.2277665	1.2454096
cell_36132-0	9.255136	2.5674195
cell_36133-0	7.9941497	2.3873096
cell_36134-0	11.097865	3.043131
cell_36141-0	2.71956	2.2466788
cell_36148-0	8.197824	2.2166104
cell_36149-0	5.8133936	2.0815985
cell_36220-0	11.700027	3.723456
cell_36223-0	6.983699	2.6285384
cell_36231-0	-2.225017	3.2414358
cell_36261-0	4.7316766	3.7328901
cell_36266-0	9.248198	1.9255651
cell_36274-0	6.2971315	2.0062532
cell_36285-0	7.05316	1.4357911
cell_36286-0	3.5185401	4.2160635
cell_36301-0	7.8871627	3.7890882
cell_36305-0	4.3246727	4.3376007
cell_36312-0	-0.983061	5.488866
cell_36331-0	8.28857	2.7208219
cell_36334-0	8.489645	2.2381043
cell_36336-0	8.920154	2.670472
cell_36345-0	-3.362534	4.0547147
cell_36370-0	10.668728	2.9048991
cell_36384-0	3.9362712	4.0425906
cell_36387-0	11.806028	4.2169046
cell_36391-0	-1.8066225	5.774687
cell_36396-0	7.907164	2.4169292
cell_36403-0	0.7935045	5.4285636
cell_36406-0	9.646391	2.9817474
cell_36407-0	10.520581	3.6184223
cell_36411-0	9.763124	2.787365
cell_36432-0	-2.9469824	3.2948925
cell_36452-0	3.4544566	3.9298253
cell_36457-0	2.9484339	3.4594398
cell_36472-0	8.086742	1.4554397
cell_36476-0	7.830836	3.6866014
cell_36480-0	3.6926196	4.32239
cell_36487-0	8.407071	2.6064045
cell_36522-0	-2.433787	3.9869797
cell_36527-0	-2.8246253	3.4013355
cell_36528-0	4.655195	4.1712737
cell_36541-0	-2.4621134	5.6627593
cell_36551-0	11.31302	2.6097617
cell_36553-0	6.577227	3.4419894
cell_36561-0	-2.4910028	4.8130994
cell_36566-0	11.070502	3.126521
cell_36578-0	8.669198	3.273412
cell_36580-0	-2.1880047	4.590792
cell_36583-0	8.259801	1.1649033
cell_36590-0	7.7181053	2.285356
cell_36599-0	5.749353	1.8999953
cell_36602-0	-2.6094725	5.4159226
cell_36641-0	12.203412	3.3191643
cell_36645-0	4.6849494	1.8029912
cell_36654-0	6.2793274	2.834896
cell_36674-0	10.463096	3.3420167
cell_36677-0	-2.8775365	4.2942257
cell_36681-0	9.624998	1.9471949
cell_36734-0	9.254831	2.6355336
cell_36763-0	5.8016086	3.2582512
cell_36795-0	-1.1824846	5.4856176
cell_36807-0	-0.6227928	6.0814114
cell_36828-0	10.077128	2.4344797
cell_36844-0	6.2587833	3.2207775
cell_36849-0	-1.4424199	2.0310674
cell_36870-0	1.5026655	4.980101
cell_36872-0	10.02183	5.5917826
cell_36873-0	-0.69036525	3.7251499
cell_36883-0	-0.21856292	4.7904015
cell_36897-0	5.587428	6.059408
cell_36914-0	5.503937	5.401815
cell_36915-0	-0.78685874	4.228853
cell_36918-0	7.4217396	5.471839
cell_36923-0	2.4239542	5.0572863
cell_36926-0	4.074006	4.918637
cell_36937-0	11.384199	7.0075207
cell_36938-0	4.849796	6.548345
cell_36941-0	11.673541	6.781159
cell_36944-0	5.158068	5.1019177
cell_36954-0	5.459222	6.3707905
cell_36956-0	4.4330378	5.5111036
cell_36968-0	10.571899	6.887926
cell_36988-0	0.3760368	5.6499743
cell_36989-0	6.8785796	5.809975
cell_36993-0	1.301707	4.0847178
cell_36995-0	0.2205851	5.1038103
cell_37002-0	11.903764	7.061583
cell_37012-0	10.54134	6.1625834
cell_37035-0	8.922141	6.0389214
cell_37036-0	9.930236	6.044921
cell_37080-0	3.983509	5.2690897
cell_37090-0	9.439052	5.722375
cell_37094-0	12.150715	7.122705
cell_37098-0	1.7188628	4.863571
cell_37107-0	13.14945	4.9778624
cell_37121-0	12.124341	6.5140367
cell_37130-0	9.097044	5.084875
cell_37145-0	6.1892385	5.665402
cell_37150-0	0.53621286	3.705307
cell_37165-0	9.664298	5.3693094
cell_37178-0	-0.42053625	4.2816896
cell_37179-0	11.046498	6.9300694
cell_37196-0	10.549878	5.8832064
cell_37197-0	4.405994	5.68656
cell_37202-0	1.261377	3.9970129
cell_37204-0	13.604404	5.5927835
cell_37206-0	11.827106	6.5521464
cell_37207-0	10.04035	6.0224495
cell_37215-0	11.168776	7.2140884
cell_37219-0	12.430714	6.2721605
cell_37224-0	10.465431	6.3124733
cell_37225-0	0.40151373	4.073664
cell_37242-0	7.6908336	6.0523386
cell_37245-0	9.456888	5.701026
cell_37264-0	8.262221	5.2566123
cell_37279-0	5.0613847	5.788168
cell_37284-0	-0.58549815	4.3332953
cell_37289-0	11.393756	6.7672887
cell_37294-0	3.0354729	5.6532874
cell_37323-0	9.421679	6.6644287
cell_37333-0	7.039184	5.7222505
cell_37341-0	0.99687403	4.596731
cell_37357-0	9.357317	4.6109858
cell_37363-0	7.204009	5.7317476
cell_37366-0	12.396054	5.726437
cell_37377-0	12.544534	6.678487
cell_37379-0	7.4843435	6.055115
cell_37382-0	9.696709	5.7529106
cell_37391-0	10.747775	6.961283
cell_37392-0	9.19909	5.2064886
cell_37405-0	9.560709	5.7764297
cell_37416-0	8.68827	6.8324842
cell_37417-0	9.998228	4.6093035
cell_37419-0	-0.09315663	3.8534892
cell_37422-0	12.433751	7.116151
cell_37426-0	12.933874	5.3405714
cell_37448-0	3.6034992	5.419263
cell_37449-0	11.22521	6.7311254
cell_37455-0	10.993999	7.140363
cell_37458-0	2.3318658	4.995283
cell_37472-0	10.454966	5.809109
cell_37481-0	12.015496	7.5191097
cell_37482-0	0.23049301	5.017386
cell_37490-0	12.946856	6.7050548
cell_37498-0	4.7789464	6.5467153
cell_37525-0	6.689057	5.9620075
cell_37536-0	13.451869	5.8582425
cell_37545-0	10.726893	6.620615
cell_37546-0	4.9511127	5.932289
cell_37549-0	7.089076	5.981865
cell_37553-0	0.98735434	5.370637
cell_37560-0	5.1412888	6.169437
cell_37572-0	10.703232	6.496199
cell_37586-0	11.627406	5.6738977
cell_37594-0	10.924473	7.1900706
cell_37597-0	10.155479	6.275019
cell_37599-0	9.765875	6.4319825
cell_37620-0	10.640116	5.884454
cell_37623-0	12.426246	6.5654445
cell_37640-0	9.32305	6.6364555
cell_37643-0	13.547576	5.689485
cell_37645-0	13.036316	5.164488
cell_37660-0	12.652587	6.2652297
cell_37662-0	11.108259	6.732719
cell_37668-0	11.714341	5.779106
cell_37681-0	13.603824	5.5277586
cell_37698-0	9.68242	5.0976243
cell_37702-0	9.696323	4.125275
cell_37716-0	3.9801733	5.606341
cell_37723-0	-0.6316686	4.8430157
cell_37725-0	10.065353	4.608701
cell_37730-0	8.179326	6.7507825
cell_37736-0	-0.93768567	3.828178
cell_37738-0	6.2873507	5.545173
cell_37743-0	10.892288	7.3426595
cell_37756-0	7.406633	5.8336787
cell_37760-0	11.16609	7.0147963
cell_37771-0	13.12211	6.333892
cell_37785-0	6.4019246	5.949319
cell_37791-0	-0.16761692	5.138875
cell_37794-0	9.636201	6.000162
cell_37805-0	6.3280315	5.677374
cell_37811-0	0.7881726	3.8656158
cell_37821-0	5.271455	6.6324806
cell_37828-0	10.9603	7.0224867
cell_37831-0	13.141716	6.214905
cell_37842-0	-1.0344183	3.5596542
cell_37853-0	1.9708047	4.640902
cell_37855-0	-0.73777676	4.3396335
cell_37867-0	10.447155	5.3292203
cell_37883-0	-1.2702566	4.444817
cell_37895-0	0.24177553	5.947625
cell_37896-0	11.313644	6.7883186
cell_37909-0	12.029693	6.813547
cell_37925-0	12.265953	6.6805205
cell_37928-0	11.937078	6.9737544
cell_37957-0	12.803758	6.915431
cell_37965-0	10.207123	6.0720167
cell_37968-0	11.631092	6.7023306
cell_37969-0	5.0698814	5.8345356
cell_37974-0	9.85047	4.3833623
cell_37980-0	-0.44028798	5.26267
cell_38003-0	3.8087683	5.7177
cell_38008-0	-1.0945762	5.092313
cell_38027-0	5.069493	5.843128
cell_38029-0	12.874951	6.1382537
cell_38039-0	-0.67853266	3.9900756
cell_38061-0	12.857656	4.8251843
cell_38079-0	1.0706309	4.0122514
cell_38092-0	7.0803375	6.334969
cell_38093-0	10.061165	5.865704
cell_38111-0	11.725406	6.896487
cell_38121-0	9.03185	5.307781
cell_38122-0	4.1444087	5.251874
cell_38146-0	10.970438	5.3450103
cell_38156-0	10.594429	5.37839
cell_38177-0	13.29275	5.970397
cell_38182-0	9.335715	5.9306197
cell_38200-0	9.113539	5.9386144
cell_38206-0	12.901478	6.5873833
cell_38215-0	6.6879864	5.773988
cell_38223-0	10.780504	6.756606
cell_38230-0	11.087983	7.256831
cell_38236-0	12.351146	6.9723687
cell_38240-0	11.054827	5.490688
cell_38243-0	13.65555	5.7300243
cell_38250-0	9.324396	5.366931
cell_38266-0	0.12400768	5.2276607
cell_38283-0	-0.41497463	3.9615095
cell_38284-0	10.432937	5.120529
cell_38285-0	2.8935366	5.1029177
cell_38309-0	13.183585	5.097461
cell_38315-0	5.592418	5.856166
cell_38323-0	10.760316	7.0870414
cell_38327-0	9.8960495	5.546608
cell_38328-0	3.9141145	5.569847
cell_38331-0	9.332313	5.6994348
cell_38360-0	11.979881	6.501718
cell_38367-0	5.5778484	5.808696
cell_38386-0	9.628348	5.656435
cell_38387-0	11.217417	7.374268
cell_38397-0	10.947633	7.0723267
cell_38408-0	9.076199	5.6489873
cell_38416-0	11.450772	6.9195223
cell_38432-0	9.12724	5.436664
cell_38434-0	11.518852	7.3213916
cell_38442-0	4.169227	5.092939
cell_38445-0	9.348401	5.3539214
cell_38452-0	11.650048	5.7011447
cell_38470-0	6.721404	6.480391
cell_38474-0	4.270992	5.8475766
cell_38475-0	9.224406	6.270849
cell_38487-0	10.919334	6.669079
cell_38489-0	7.033936	5.6444535
cell_38496-0	12.256416	6.3448815
cell_38506-0	0.8574436	3.5955627
cell_38512-0	7.893353	5.6949625
cell_38516-0	9.362722	5.3754177
cell_38533-0	12.03788	6.4337935
cell_38535-0	7.2761993	5.927074
cell_38539-0	10.849187	6.0314445
cell_38563-0	-0.6609576	3.589333
cell_38581-0	3.3736613	5.3173394
cell_38582-0	10.602671	6.1315765
cell_38592-0	7.9220457	6.5035486
cell_38597-0	3.032246	5.2498746
cell_38603-0	12.453139	6.7379785
cell_38610-0	13.131111	6.2338367
cell_38612-0	5.69219	5.746007
cell_38625-0	10.812577	6.9203854
cell_38632-0	-0.8476129	4.261098
cell_38641-0	9.803533	5.346706
cell_38677-0	0.59447163	5.034936
cell_38678-0	9.062852	5.897156
cell_38692-0	12.326394	7.046441
cell_38700-0	1.3093092	4.4436283
cell_38703-0	0.7253228	4.1975937
cell_38706-0	6.4134884	5.856799
cell_38710-0	11.418078	6.861725
cell_38719-0	3.4781177	6.156947
cell_38727-0	8.307919	5.7727733
cell_38739-0	0.43806157	5.5442886
cell_38751-0	13.1075945	6.220365
cell_38755-0	6.677147	5.7032857
cell_38767-0	10.400955	5.6648464
cell_38768-0	0.5940624	3.5404043
cell_38774-0	-1.0079563	3.6754541
cell_38779-0	10.208526	6.128054
cell_38791-0	11.777624	7.4004984
cell_38812-0	10.189944	5.8353076
cell_38821-0	-0.13250113	4.6241994
cell_38837-0	9.874198	5.501142
cell_38838-0	13.688849	5.2873383
cell_38844-0	12.934236	6.6202607
cell_38847-0	11.469112	7.1389003
cell_38872-0	13.414218	5.440494
cell_38890-0	10.689698	4.5991144
cell_38901-0	2.20029	4.7725387
cell_38911-0	0.3829097	5.099297
cell_38913-0	12.130678	6.5901146
cell_38916-0	-0.32197517	4.8087068
cell_38921-0	8.849941	6.0290947
cell_38952-0	11.877994	7.3309813
cell_38954-0	6.614711	5.7379084
cell_38955-0	9.892125	5.3917527
cell_38960-0	1.0521826	3.5503433
cell_38963-0	6.968807	5.129421
cell_38970-0	0.7669284	4.4959455
cell_38973-0	6.616857	5.989815
cell_38976-0	8.72018	5.258083
cell_38979-0	4.1953044	6.050202
cell_38984-0	-0.68473864	3.4445348
cell_38988-0	10.218147	5.169684
cell_38999-0	10.411959	5.8675814
cell_39003-0	9.207439	6.094632
cell_39012-0	6.947389	6.375333
cell_39023-0	2.7915235	5.1933885
cell_39032-0	-1.0823898	3.731241
cell_39035-0	4.3708725	5.574355
cell_39038-0	8.545681	5.241572
cell_39039-0	10.61471	5.6764016
cell_39042-0	1.2008672	4.613935
cell_39052-0	2.9316401	5.8534417
cell_39055-0	11.244413	6.7015038
cell_39056-0	12.798552	6.7405977
cell_39057-0	10.582151	5.5792603
cell_39079-0	4.9263005	6.004328
cell_39087-0	12.191384	7.1339293
cell_39091-0	7.645605	5.4957914
cell_39093-0	8.071443	5.8019414
cell_39099-0	3.40104	4.819173
cell_39107-0	3.6753464	5.40702
cell_39128-0	4.7318954	5.3173532
cell_39152-0	0.086855955	4.832473
cell_39185-0	12.593466	7.1460433
cell_39189-0	4.6661587	5.7621665
cell_39209-0	10.552477	6.2914414
cell_39218-0	9.305541	6.3358693
cell_39222-0	12.385268	6.996034
cell_39226-0	1.1962289	3.7032208
cell_39234-0	12.31393	5.6242013
cell_39237-0	-0.9681142	3.9370973
cell_39247-0	1.1950905	3.7959938
cell_39253-0	8.8833065	5.5566463
cell_39262-0	13.656215	5.4321175
cell_39274-0	-0.67921335	4.1056705
cell_39279-0	13.104422	6.330952
cell_39289-0	6.6810412	6.6271725
cell_39297-0	9.455853	5.221413
cell_39340-0	3.4972725	5.1173244
cell_39342-0	10.877983	6.844737
cell_39345-0	5.9194217	5.3071375
cell_39351-0	-0.40758377	4.272819
cell_39353-0	-0.79753286	4.4566464
cell_39376-0	11.084409	7.018689
cell_39382-0	13.356929	5.5152655
cell_39391-0	6.147665	5.737299
cell_39401-0	2.4152477	4.542808
cell_39431-0	7.83976	6.157954
cell_39444-0	9.555082	5.455849
cell_39448-0	13.1036005	6.185229
cell_39449-0	3.5438724	5.139394
cell_39451-0	11.672078	6.471196
cell_39452-0	10.909318	7.193796
cell_39453-0	10.080321	4.773817
cell_39466-0	10.869559	7.0180807
cell_39467-0	13.58282	5.7782807
cell_39470-0	11.250336	6.93368
cell_39475-0	3.6281624	5.288192
cell_39476-0	12.809632	5.072969
cell_39486-0	12.739333	6.304753
cell_39490-0	13.146777	6.0307255
cell_39498-0	10.392291	5.9461265
cell_39501-0	9.3587885	4.9791927
cell_39510-0	8.1024	5.55338
cell_39512-0	5.2689285	5.6168184
cell_39513-0	12.129351	7.1030726
cell_39518-0	-0.16060773	5.90971
cell_39537-0	0.6960789	4.580906
cell_39539-0	12.777136	6.299061
cell_39542-0	3.492056	4.8210545
cell_39547-0	9.749643	4.1521344
cell_39568-0	9.150056	5.4037347
cell_39571-0	-0.73401344	3.5379379
cell_39572-0	-1.1850002	3.7558672
cell_39582-0	0.086054586	5.449761
cell_39584-0	11.323368	6.5545597
cell_39604-0	9.174369	5.751975
cell_39605-0	0.055626746	5.5957823
cell_39611-0	-0.99080324	4.2558613
cell_39628-0	11.559947	6.74039
cell_39631-0	2.9564354	5.345295
cell_39640-0	13.118019	6.455007
cell_39674-0	12.14782	7.088317
cell_39682-0	10.566779	6.576851
cell_39683-0	3.4733887	5.079123
cell_39694-0	9.405439	5.671979
cell_39695-0	10.383573	5.2253942
cell_39700-0	2.4127476	5.000196
cell_39710-0	10.961099	6.565943
cell_39715-0	-0.41153157	3.8788183
cell_39729-0	3.2723773	5.0023556
cell_39733-0	-1.2772468	3.6475506
cell_39743-0	-0.96955603	3.3829095
cell_39747-0	3.3459525	4.765554
cell_39755-0	6.0232997	6.0846324
cell_39767-0	9.80178	4.78325
cell_39769-0	5.700783	5.784727
cell_39775-0	6.1066346	5.5885377
cell_39779-0	1.3610573	4.216839
cell_39780-0	7.2391195	5.5195627
cell_39781-0	10.502296	6.1573567
cell_39785-0	10.649642	6.645843
cell_39793-0	9.173497	6.7998233
cell_39798-0	2.1879222	5.289911
cell_39804-0	9.006505	7.221201
cell_39805-0	9.836651	5.7259836
cell_39808-0	0.27698147	4.077367
cell_39812-0	12.8452215	5.6078258
cell_39817-0	7.5592585	5.209315
cell_39826-0	12.317189	6.794007
cell_39836-0	9.295981	6.9526935
cell_39857-0	5.2529225	4.9871807
cell_39870-0	12.465793	6.656637
cell_39872-0	1.3387122	4.5955205
cell_39873-0	5.5293226	5.8265834
cell_39874-0	7.3409657	5.964259
cell_39883-0	10.788234	6.627113
cell_39886-0	2.4829445	4.815708
cell_39891-0	12.132616	6.9096155
cell_39893-0	10.573062	6.220045
cell_39899-0	13.765515	5.114764
cell_39903-0	7.9873843	6.2899747
cell_39904-0	9.912201	5.7730317
cell_39921-0	-0.53864306	3.5026917
cell_39927-0	-0.26548317	3.6847727
cell_39930-0	12.896388	5.956854
cell_39931-0	8.893525	6.277353
cell_39941-0	12.571728	6.8014627
cell_39943-0	-1.2197405	3.792622
cell_39944-0	0.6926715	4.948527
cell_39949-0	0.67321163	4.4261913
cell_39952-0	11.674845	7.4003553
cell_39964-0	12.957758	5.609099
cell_39965-0	10.820056	7.099189
cell_39967-0	2.9087167	4.7462416
cell_39971-0	13.614128	5.7782245
cell_39973-0	9.825528	5.9632206
