index,batch,cell_names,library_id,n_counts,unique_cell_id,time_id,sample_id,n_genes,n_counts_pre_norm,S_score,G2M_score,phase,leiden
14351-0,0,bcDJKL,6s1,1756.0,None,d3,d3,772,1756.0,0.22608045,-0.08295017,S,1
14352-0,0,bcENIO,6s1,941.0,None,d3,d3,606,941.0,0.061304744,-0.3239316,S,1
14353-0,0,bcHUKG,6s1,1021.0,None,d3,d3,581,1021.0,0.047508776,-0.086162716,S,0
14354-0,0,bcHJKW,6s1,853.0,None,d3,d3,586,853.0,-0.13373107,-0.04356499,G1,0
14478-0,0,bcBSAY,6s1,1785.0,None,d3,d3,813,1785.0,-0.15675074,0.239593,G2M,0
14479-0,0,bcFTDZ,6s1,1177.0,None,d3,d3,618,1177.0,0.14794709,-0.12641734,S,2
14480-0,0,bcGRUO,6s1,968.0,None,d3,d3,589,968.0,-0.2279582,-0.18385993,G1,2
14481-0,0,bcDBGX,6s1,785.0,None,d3,d3,540,785.0,-0.05346085,0.2682887,G2M,1
14605-0,0,bcGJHT,6s1,1886.0,None,d3,d3,862,1886.0,-0.13553372,-0.11144863,G1,1
14606-0,0,bcERHE,6s1,1159.0,None,d3,d3,618,1159.0,-0.22764976,0.12015494,G2M,0
14607-0,0,bcGMSZ,6s1,1004.0,None,d3,d3,582,1004.0,-0.1171793,0.030456616,G2M,0
14609-0,0,bcIGFM,6s1,670.0,None,d3,d3,572,670.0,0.7283649,0.04218329,S,0
14732-0,0,bcHDSI,6s1,1574.0,None,d3,d3,795,1574.0,0.09216444,0.05421559,S,5
14733-0,0,bcENGF,6s1,1121.0,None,d3,d3,655,1121.0,0.020931127,-0.11367364,S,4
14734-0,0,bcFEBF,6s1,912.0,None,d3,d3,585,912.0,-0.090118416,-0.27119482,G1,1
14735-0,0,bcDKOM,6s1,797.0,None,d3,d3,561,797.0,-0.34400287,-0.17240192,G1,1
14736-0,0,bcFSDN,6s1,699.0,None,d3,d3,560,699.0,-0.26878577,-0.20749748,G1,0
14859-0,0,bcDBWH,6s1,1790.0,None,d3,d3,867,1790.0,-0.30725515,-0.12815055,G1,5
14860-0,0,bcDRNE,6s1,1240.0,None,d3,d3,648,1240.0,-0.14182709,-0.18911849,G1,3
14861-0,0,bcFCTY,6s1,817.0,None,d3,d3,566,817.0,-0.32683286,-0.07168396,G1,5
14986-0,0,bcHYTZ,6s1,1684.0,None,d3,d3,831,1684.0,0.11265106,-0.07527267,S,4
14987-0,0,bcBLPN,6s1,1228.0,None,d3,d3,650,1228.0,0.08336484,-0.08060956,S,4
14988-0,0,bcAGLD,6s1,766.0,None,d3,d3,621,766.0,-0.04577049,-0.076259285,G1,3
14989-0,0,bcAYVP,6s1,734.0,None,d3,d3,558,734.0,-0.14709966,-0.10174108,G1,0
15113-0,0,bcAPLY,6s1,1746.0,None,d3,d3,848,1746.0,-0.23641321,-0.041112784,G1,0
15114-0,0,bcGSRU,6s1,1037.0,None,d3,d3,626,1037.0,0.32756028,0.07609285,S,1
15115-0,0,bcGQSA,6s1,811.0,None,d3,d3,619,811.0,-0.13410355,-0.11389087,G1,5
15116-0,0,bcHYTT,6s1,746.0,None,d3,d3,613,746.0,-0.0015462935,0.12526232,G2M,4
15240-0,0,bcGIBY,6s1,1572.0,None,d3,d3,832,1572.0,0.17797467,-0.0138751045,S,5
15241-0,0,bcAOUB,6s1,1280.0,None,d3,d3,695,1280.0,0.0234887,-0.02450779,S,2
15242-0,0,bcIELD,6s1,1005.0,None,d3,d3,586,1005.0,-0.17999756,-0.28298476,G1,0
15243-0,0,bcGBBD,6s1,762.0,None,d3,d3,559,762.0,-0.18291177,-0.12669817,G1,1
15367-0,0,bcANLS,6s1,1990.0,None,d3,d3,855,1990.0,0.08771926,-0.07190889,S,1
15368-0,0,bcDVMR,6s1,970.0,None,d3,d3,620,970.0,-0.036529526,-0.17532845,G1,5
15369-0,0,bcFKQL,6s1,849.0,None,d3,d3,545,849.0,-0.10166069,-0.09689374,G1,1
15370-0,0,bcBLWL,6s1,770.0,None,d3,d3,592,770.0,0.111620754,-0.12729031,S,4
15494-0,0,bcADOC,6s1,1716.0,None,d3,d3,615,1716.0,0.04441259,0.2311728,G2M,1
15496-0,0,bcENQK,6s1,974.0,None,d3,d3,579,974.0,-0.16177204,-0.1856045,G1,0
15497-0,0,bcCCCN,6s1,790.0,None,d3,d3,569,790.0,-0.00909458,-0.16648927,G1,1
15621-0,0,bcEUGH,6s1,1689.0,None,d3,d3,817,1689.0,0.26916075,-0.09213828,S,2
15622-0,0,bcDJIY,6s1,1235.0,None,d3,d3,661,1235.0,0.16044575,0.13115492,S,1
15623-0,0,bcEOEJ,6s1,1022.0,None,d3,d3,625,1022.0,-0.28626335,0.4836891,G2M,0
15624-0,0,bcHKIX,6s1,740.0,None,d3,d3,578,740.0,-0.2099401,0.6806952,G2M,1
15748-0,0,bcIBNK,6s1,1847.0,None,d3,d3,757,1847.0,0.14270705,-0.14977847,S,0
15749-0,0,bcFSGF,6s1,1139.0,None,d3,d3,667,1139.0,0.1521963,0.041674003,S,3
15750-0,0,bcIGDS,6s1,680.0,None,d3,d3,596,680.0,0.18485776,0.5013719,G2M,2
15751-0,0,bcCFFD,6s1,777.0,None,d3,d3,571,777.0,0.47825256,-0.08764652,S,4
15875-0,0,bcDRBF,6s1,1827.0,None,d3,d3,788,1827.0,0.07695933,0.3190151,G2M,2
15876-0,0,bcBSHE,6s1,1110.0,None,d3,d3,580,1110.0,0.0062826537,0.0811631,G2M,4
15877-0,0,bcHBLW,6s1,984.0,None,d3,d3,617,984.0,0.13560355,-0.14569312,S,4
15878-0,0,bcETEE,6s1,799.0,None,d3,d3,571,799.0,0.23205009,0.04240412,S,0
15879-0,0,bcCIDL,6s1,635.0,None,d3,d3,564,635.0,0.028921003,0.03679443,G2M,2
16002-0,0,bcAHYH,6s1,725.0,None,d3,d3,669,725.0,-0.16208898,-0.50090265,G1,4
16003-0,0,bcGCKM,6s1,1138.0,None,d3,d3,636,1138.0,-0.13995917,-0.13293254,G1,4
16004-0,0,bcCXFU,6s1,820.0,None,d3,d3,592,820.0,0.3600286,-0.18582822,S,0
16005-0,0,bcETSO,6s1,837.0,None,d3,d3,522,837.0,-0.20159388,-0.17962459,G1,1
16006-0,0,bcEWSQ,6s1,679.0,None,d3,d3,587,679.0,-0.17179906,0.044645824,G2M,4
16129-0,0,bcHARM,6s1,1578.0,None,d3,d3,812,1578.0,0.27335358,0.364551,G2M,1
16130-0,0,bcHKCL,6s1,1205.0,None,d3,d3,636,1205.0,-0.14343642,-0.029770482,G1,1
16131-0,0,bcACCY,6s1,1030.0,None,d3,d3,601,1030.0,-0.024166428,0.15396464,G2M,1
16132-0,0,bcGAVD,6s1,629.0,None,d3,d3,586,629.0,0.12084339,-0.029697385,S,5
16133-0,0,bcBBJC,6s1,690.0,None,d3,d3,557,690.0,-0.07630241,-0.2777598,G1,4
16256-0,0,bcHQHV,6s1,1505.0,None,d3,d3,729,1505.0,0.2215715,-0.30260575,S,0
16257-0,0,bcAQWY,6s1,980.0,None,d3,d3,644,980.0,0.1293858,-0.3244126,S,4
16258-0,0,bcALFY,6s1,877.0,None,d3,d3,609,877.0,-0.13554314,0.22112828,G2M,4
16259-0,0,bcHAZU,6s1,850.0,None,d3,d3,535,850.0,0.20693026,-0.2229315,S,0
16383-0,0,bcDMVT,6s1,1478.0,None,d3,d3,807,1478.0,-0.055124562,0.3810265,G2M,5
16384-0,0,bcEWVC,6s1,1058.0,None,d3,d3,625,1058.0,-0.10436724,-0.24923941,G1,4
16385-0,0,bcEWVQ,6s1,860.0,None,d3,d3,574,860.0,0.03544052,-0.3091127,S,6
16386-0,0,bcCPCV,6s1,823.0,None,d3,d3,579,823.0,0.6577538,-0.034735028,S,1
16387-0,0,bcAJGA,6s1,657.0,None,d3,d3,586,657.0,0.11770488,0.10187928,S,1
16510-0,0,bcDJGX,6s1,1840.0,None,d3,d3,785,1840.0,-0.13481979,0.20305374,G2M,5
16511-0,0,bcBLJJ,6s1,959.0,None,d3,d3,622,959.0,-0.146297,-0.30911613,G1,3
16512-0,0,bcEFYE,6s1,714.0,None,d3,d3,590,714.0,0.12873805,-0.0020803064,S,1
16513-0,0,bcHFOB,6s1,687.0,None,d3,d3,562,687.0,0.004026618,-0.10190647,S,3
16637-0,0,bcICFA,6s1,1734.0,None,d3,d3,812,1734.0,0.092902236,-0.09918919,S,4
16638-0,0,bcEPGB,6s1,1210.0,None,d3,d3,625,1210.0,-0.03016667,-0.3499178,G1,2
16639-0,0,bcALMO,6s1,883.0,None,d3,d3,621,883.0,-0.13054828,-0.19583759,G1,0
16640-0,0,bcEQWH,6s1,814.0,None,d3,d3,572,814.0,-0.21716264,0.088278756,G2M,1
16764-0,0,bcBTWU,6s1,1640.0,None,d3,d3,805,1640.0,0.016970469,-0.27571648,S,1
16765-0,0,bcBIEE,6s1,1286.0,None,d3,d3,675,1286.0,0.035005078,0.5399504,G2M,0
16766-0,0,bcGXQV,6s1,843.0,None,d3,d3,519,843.0,-0.017350301,-0.097237624,G1,0
16767-0,0,bcHVDE,6s1,746.0,None,d3,d3,576,746.0,0.15060642,-0.06653621,S,0
16768-0,0,bcDJZB,6s1,682.0,None,d3,d3,560,682.0,-0.32127377,-0.16243252,G1,2
16891-0,0,bcFSCS,6s1,1479.0,None,d3,d3,736,1479.0,0.03236384,-0.07079183,S,5
16892-0,0,bcCEVR,6s1,887.0,None,d3,d3,646,887.0,0.3719474,0.46161303,G2M,5
16893-0,0,bcHQEF,6s1,862.0,None,d3,d3,575,862.0,-0.07532546,-0.07852857,G1,4
16894-0,0,bcBAIH,6s1,681.0,None,d3,d3,586,681.0,-0.04230401,-0.0068983375,G1,3
17018-0,0,bcESED,6s1,1373.0,None,d3,d3,729,1373.0,0.14567715,0.39080036,G2M,1
17019-0,0,bcAXYX,6s1,973.0,None,d3,d3,638,973.0,-0.25620753,-0.18067613,G1,0
17020-0,0,bcFVAW,6s1,869.0,None,d3,d3,618,869.0,-0.18697312,-0.3370241,G1,1
17021-0,0,bcAOPA,6s1,795.0,None,d3,d3,567,795.0,-0.31630495,-0.10184666,G1,2
17145-0,0,bcBGLL,6s1,1866.0,None,d3,d3,838,1866.0,-0.19131155,0.01204879,G2M,2
17146-0,0,bcIDHX,6s1,1167.0,None,d3,d3,668,1167.0,-0.221402,0.10784207,G2M,0
17147-0,0,bcCJBK,6s1,964.0,None,d3,d3,613,964.0,0.30579063,0.04209442,S,1
17148-0,0,bcHUOP,6s1,616.0,None,d3,d3,578,616.0,-0.18421091,0.15767619,G2M,1
17272-0,0,bcFMJX,6s1,1783.0,None,d3,d3,805,1783.0,-0.15787798,0.002499272,G2M,2
17273-0,0,bcAVWU,6s1,1215.0,None,d3,d3,645,1215.0,-0.07450587,-0.026463103,G1,1
17274-0,0,bcIFHK,6s1,760.0,None,d3,d3,606,760.0,0.093548074,0.008197494,S,5
17275-0,0,bcDBUZ,6s1,763.0,None,d3,d3,587,763.0,0.1119035,-0.083360925,S,4
17276-0,0,bcFYYY,6s1,636.0,None,d3,d3,562,636.0,0.03283573,0.022256376,S,1
17399-0,0,bcGOGB,6s1,1715.0,None,d3,d3,785,1715.0,-0.11525717,0.20106314,G2M,0
17400-0,0,bcGKHA,6s1,1185.0,None,d3,d3,626,1185.0,0.040175766,-0.07200898,S,1
17402-0,0,bcFSJJ,6s1,792.0,None,d3,d3,575,792.0,0.090731874,-0.17641103,S,2
17526-0,0,bcCZAO,6s1,1613.0,None,d3,d3,788,1613.0,0.26071504,-0.052772813,S,1
17527-0,0,bcICGK,6s1,1158.0,None,d3,d3,607,1158.0,-0.22551847,-0.26565343,G1,4
17528-0,0,bcHBDQ,6s1,991.0,None,d3,d3,583,991.0,0.052876808,0.05306704,G2M,3
17529-0,0,bcBNNI,6s1,749.0,None,d3,d3,550,749.0,-0.17867452,-0.07946625,G1,1
17653-0,0,bcEECX,6s1,1766.0,None,d3,d3,812,1766.0,-0.14983301,0.07754785,G2M,3
17654-0,0,bcAWSG,6s1,1010.0,None,d3,d3,631,1010.0,0.18576404,-0.36705786,S,1
17655-0,0,bcDWGL,6s1,756.0,None,d3,d3,544,756.0,-0.24329533,-0.12729461,G1,5
17780-0,0,bcFFEN,6s1,1773.0,None,d3,d3,778,1773.0,-0.046964653,0.274,G2M,0
17781-0,0,bcACDN,6s1,998.0,None,d3,d3,641,998.0,-0.15552732,-0.104012266,G1,3
17782-0,0,bcBJLA,6s1,945.0,None,d3,d3,605,945.0,-0.039153416,0.03254972,G2M,0
17907-0,0,bcGWGY,6s1,1428.0,None,d3,d3,674,1428.0,-0.22478049,-0.07683798,G1,0
17908-0,0,bcHDAD,6s1,946.0,None,d3,d3,666,946.0,0.33494526,0.029873524,S,3
17909-0,0,bcGGXM,6s1,831.0,None,d3,d3,592,831.0,-0.25837716,0.08713473,G2M,1
17910-0,0,bcAYII,6s1,730.0,None,d3,d3,600,730.0,0.061413657,-0.13616252,S,0
18034-0,0,bcCAMV,6s1,1767.0,None,d3,d3,771,1767.0,0.104310766,-0.07846271,S,2
18035-0,0,bcFOUE,6s1,1276.0,None,d3,d3,686,1276.0,0.2786945,-0.124995016,S,1
18036-0,0,bcFXKC,6s1,735.0,None,d3,d3,580,735.0,-0.19058819,-0.028510306,G1,2
18037-0,0,bcAMZR,6s1,731.0,None,d3,d3,581,731.0,-0.14995418,0.07475627,G2M,2
18161-0,0,bcFNAL,6s1,1630.0,None,d3,d3,729,1630.0,-0.016835969,0.29025456,G2M,1
18162-0,0,bcHZHC,6s1,1102.0,None,d3,d3,620,1102.0,-0.35520354,-0.3931793,G1,5
18163-0,0,bcCHKP,6s1,937.0,None,d3,d3,571,937.0,-0.047056604,-0.04570099,G1,0
18288-0,0,bcGZUT,6s1,1629.0,None,d3,d3,783,1629.0,0.14577132,-0.027533341,S,1
18289-0,0,bcEOIT,6s1,1208.0,None,d3,d3,618,1208.0,-0.14801462,0.08345711,G2M,0
18290-0,0,bcDVSH,6s1,888.0,None,d3,d3,593,888.0,0.15136313,-0.31064737,S,1
18291-0,0,bcCLDA,6s1,681.0,None,d3,d3,571,681.0,-0.237349,-0.1849269,G1,2
18292-0,0,bcFRWG,6s1,635.0,None,d3,d3,590,635.0,0.12573561,-0.036275808,S,2
18415-0,0,bcDGAK,6s1,1706.0,None,d3,d3,825,1706.0,0.2153571,-0.23411141,S,2
18416-0,0,bcDJLW,6s1,1276.0,None,d3,d3,648,1276.0,0.040226765,0.17189498,G2M,5
18417-0,0,bcBLFB,6s1,758.0,None,d3,d3,573,758.0,-0.074412465,-0.10200115,G1,0
18418-0,0,bcGQGO,6s1,624.0,None,d3,d3,570,624.0,0.22666813,0.03036213,S,3
18542-0,0,bcAWGD,6s1,1550.0,None,d3,d3,725,1550.0,-0.12785502,0.3831426,G2M,2
18543-0,0,bcDAUS,6s1,1201.0,None,d3,d3,639,1201.0,-0.12854409,-0.04878519,G1,2
18544-0,0,bcEQTQ,6s1,923.0,None,d3,d3,569,923.0,-0.16271083,0.012564782,G2M,0
18669-0,0,bcGJFQ,6s1,1691.0,None,d3,d3,762,1691.0,-0.071799695,0.1865367,G2M,0
18670-0,0,bcAERF,6s1,1073.0,None,d3,d3,644,1073.0,-0.368101,0.098594904,G2M,1
18671-0,0,bcGSYH,6s1,752.0,None,d3,d3,592,752.0,0.10475999,-0.23729922,S,0
18672-0,0,bcFRVM,6s1,754.0,None,d3,d3,563,754.0,0.23779604,0.17945568,S,4
18796-0,0,bcCPLP,6s1,1621.0,None,d3,d3,776,1621.0,0.28951988,0.038991135,S,0
18797-0,0,bcGECC,6s1,1044.0,None,d3,d3,628,1044.0,0.2174861,-0.073499545,S,0
18798-0,0,bcBMED,6s1,800.0,None,d3,d3,628,800.0,-0.05561354,-0.10286272,G1,2
18799-0,0,bcANNK,6s1,804.0,None,d3,d3,586,804.0,-0.13548441,-0.15136747,G1,4
18923-0,0,bcEGRQ,6s1,1785.0,None,d3,d3,750,1785.0,-0.20739825,0.17077015,G2M,0
18924-0,0,bcGGZL,6s1,1023.0,None,d3,d3,596,1023.0,0.30159175,-0.17999445,S,3
18925-0,0,bcHNOW,6s1,836.0,None,d3,d3,582,836.0,0.0056187846,-0.06690478,S,4
18926-0,0,bcFJMM,6s1,787.0,None,d3,d3,587,787.0,0.02276399,0.009886784,S,0
19050-0,0,bcCIUF,6s1,1503.0,None,d3,d3,720,1503.0,0.12175506,-0.27002794,S,1
19051-0,0,bcATNY,6s1,1059.0,None,d3,d3,628,1059.0,0.025872905,-0.29183158,S,2
19052-0,0,bcGKOI,6s1,852.0,None,d3,d3,596,852.0,0.050352544,0.068436585,G2M,5
19177-0,0,bcAEIH,6s1,1574.0,None,d3,d3,789,1574.0,0.39572197,-0.12118574,S,1
19178-0,0,bcDJBO,6s1,1220.0,None,d3,d3,666,1220.0,-0.089201085,0.25338978,G2M,0
19179-0,0,bcHIZC,6s1,899.0,None,d3,d3,585,899.0,-0.17277154,-0.19773076,G1,1
19180-0,0,bcIDWR,6s1,723.0,None,d3,d3,599,723.0,0.009621777,-0.051057987,S,4
19304-0,0,bcBWMG,6s1,1614.0,None,d3,d3,737,1614.0,-0.27782255,0.02209011,G2M,0
19305-0,0,bcBMBT,6s1,994.0,None,d3,d3,642,994.0,-0.0131780915,-0.1686031,G1,1
19306-0,0,bcHQTG,6s1,841.0,None,d3,d3,562,841.0,-0.10884374,-0.08950208,G1,4
19431-0,0,bcEDWM,6s1,1384.0,None,d3,d3,634,1384.0,-0.2066203,-0.2744969,G1,6
19432-0,0,bcFRVR,6s1,1004.0,None,d3,d3,677,1004.0,0.07019797,-0.012847191,S,3
19433-0,0,bcFGMC,6s1,862.0,None,d3,d3,589,862.0,-0.15103453,0.4070441,G2M,0
19558-0,0,bcBPCU,6s1,1555.0,None,d3,d3,743,1555.0,-0.13757585,-0.13048933,G1,0
19559-0,0,bcBIPZ,6s1,1163.0,None,d3,d3,601,1163.0,0.21661553,0.057014093,S,1
19560-0,0,bcAYNS,6s1,823.0,None,d3,d3,604,823.0,-0.07995268,0.08507721,G2M,1
19561-0,0,bcGZLN,6s1,696.0,None,d3,d3,577,696.0,-0.25015953,-0.07527371,G1,0
19685-0,0,bcHRAG,6s1,1656.0,None,d3,d3,759,1656.0,-0.17715783,0.2344872,G2M,0
19687-0,0,bcAYIL,6s1,823.0,None,d3,d3,560,823.0,-0.19843712,-0.16070683,G1,3
19688-0,0,bcDFPS,6s1,842.0,None,d3,d3,577,842.0,0.48822457,0.1270825,S,3
19812-0,0,bcBFSC,6s1,1436.0,None,d3,d3,683,1436.0,-0.1379174,-0.018769199,G1,1
19813-0,0,bcAFLH,6s1,1166.0,None,d3,d3,623,1166.0,-0.19775173,0.17192878,G2M,2
19814-0,0,bcGWRI,6s1,903.0,None,d3,d3,586,903.0,0.08736721,-0.17777847,S,0
19939-0,0,bcDFTR,6s1,1111.0,None,d3,d3,612,1111.0,0.26216593,0.015597556,S,3
19940-0,0,bcAOLK,6s1,1016.0,None,d3,d3,577,1016.0,0.21620107,-0.3213842,S,1
19941-0,0,bcIAPB,6s1,745.0,None,d3,d3,589,745.0,-0.20511357,-0.24980675,G1,0
20066-0,0,bcEJZK,6s1,1401.0,None,d3,d3,753,1401.0,-0.118492,-0.0634691,G1,4
20067-0,0,bcBDMA,6s1,1227.0,None,d3,d3,634,1227.0,-0.12738103,-0.30173463,G1,2
20068-0,0,bcAUYM,6s1,705.0,None,d3,d3,603,705.0,0.0046493486,0.27625763,G2M,5
20069-0,0,bcESGO,6s1,800.0,None,d3,d3,575,800.0,-0.12510264,-0.15233248,G1,1
20193-0,0,bcBOHS,6s1,1518.0,None,d3,d3,680,1518.0,-0.0714786,0.04099821,G2M,1
20194-0,0,bcHSXP,6s1,1078.0,None,d3,d3,622,1078.0,0.19828458,0.009230214,S,4
20195-0,0,bcEPOQ,6s1,824.0,None,d3,d3,536,824.0,-0.026993878,-0.27247247,G1,3
20196-0,0,bcEOMM,6s1,746.0,None,d3,d3,567,746.0,-0.059245516,-0.24310961,G1,3
20320-0,0,bcERFJ,6s1,1734.0,None,d3,d3,724,1734.0,-0.17537202,0.23401096,G2M,0
20321-0,0,bcERYU,6s1,865.0,None,d3,d3,631,865.0,0.010161132,-0.06306077,S,3
20322-0,0,bcAXUR,6s1,1035.0,None,d3,d3,545,1035.0,0.015403457,-0.21003728,S,0
20447-0,0,bcIEVH,6s1,1673.0,None,d3,d3,745,1673.0,-0.15945828,0.332146,G2M,2
20448-0,0,bcBTAX,6s1,1151.0,None,d3,d3,629,1151.0,0.14689316,-0.17488764,S,0
20449-0,0,bcDFQJ,6s1,798.0,None,d3,d3,616,798.0,-0.22829314,-0.23814516,G1,2
20573-0,0,bcDWEI,6s1,978.0,None,d3,d3,661,978.0,0.015591702,0.05442727,G2M,2
20574-0,0,bcBEOQ,6s1,960.0,None,d3,d3,639,960.0,-0.24621244,0.05142319,G2M,2
20575-0,0,bcBSVL,6s1,745.0,None,d3,d3,591,745.0,0.027093463,-0.08924705,S,3
20577-0,0,bcBONU,6s1,731.0,None,d3,d3,572,731.0,-0.09392857,0.14879446,G2M,4
20699-0,0,bcALNX,6s1,1269.0,None,d3,d3,763,1269.0,-0.0643845,0.39901435,G2M,5
20700-0,0,bcBMAE,6s1,940.0,None,d3,d3,682,940.0,0.0022004135,0.08891451,G2M,3
20701-0,0,bcICYK,6s1,885.0,None,d3,d3,630,885.0,0.0013965312,-0.19249606,S,5
20702-0,0,bcICEJ,6s1,674.0,None,d3,d3,561,674.0,0.07746986,-0.28741488,S,5
20825-0,0,bcBBOZ,6s1,1236.0,None,d3,d3,669,1236.0,0.16337258,0.075958386,S,1
20826-0,0,bcDXAO,6s1,764.0,None,d3,d3,607,764.0,0.29468304,-0.08968347,S,2
20827-0,0,bcDSHA,6s1,792.0,None,d3,d3,572,792.0,-0.10330241,0.1865488,G2M,0
20828-0,0,bcETQX,6s1,710.0,None,d3,d3,553,710.0,0.08462001,-0.08015227,S,0
20951-0,0,bcDYUR,6s1,1393.0,None,d3,d3,724,1393.0,-0.27292842,0.22974843,G2M,1
20952-0,0,bcETUS,6s1,1176.0,None,d3,d3,578,1176.0,0.15802075,0.2653311,G2M,0
20953-0,0,bcGRYD,6s1,901.0,None,d3,d3,598,901.0,0.23040572,0.08778265,S,0
21077-0,0,bcHXPM,6s1,1309.0,None,d3,d3,716,1309.0,-0.0147457365,0.5184543,G2M,4
21078-0,0,bcDVFV,6s1,856.0,None,d3,d3,607,856.0,-0.012933912,-0.09239297,G1,6
21079-0,0,bcBULE,6s1,683.0,None,d3,d3,595,683.0,-0.11861998,-0.06705929,G1,3
21080-0,0,bcCLRV,6s1,737.0,None,d3,d3,587,737.0,0.31660473,-0.34121537,S,1
21203-0,0,bcCATI,6s1,1700.0,None,d3,d3,781,1700.0,-0.14047346,-0.045220297,G1,0
21204-0,0,bcELFI,6s1,1019.0,None,d3,d3,598,1019.0,-0.10506106,-0.16688338,G1,3
21205-0,0,bcAHZY,6s1,841.0,None,d3,d3,582,841.0,-0.037728556,-0.11387733,G1,0
21207-0,0,bcADMQ,6s1,638.0,None,d3,d3,564,638.0,0.12320392,-0.17187363,S,2
21329-0,0,bcERWD,6s1,1353.0,None,d3,d3,671,1353.0,0.23067501,0.028828375,S,1
21330-0,0,bcCALV,6s1,1252.0,None,d3,d3,627,1252.0,-0.19495246,-0.050220206,G1,4
21331-0,0,bcFTWU,6s1,742.0,None,d3,d3,582,742.0,-0.038590916,-0.039418623,G1,1
21332-0,0,bcFSWX,6s1,705.0,None,d3,d3,562,705.0,0.06256921,0.3610271,G2M,1
21333-0,0,bcFFTG,6s1,697.0,None,d3,d3,572,697.0,-0.024765413,-0.059640985,G1,0
21455-0,0,bcFRZO,6s1,1707.0,None,d3,d3,722,1707.0,0.016081989,-0.074275695,S,0
21456-0,0,bcBEBL,6s1,1153.0,None,d3,d3,638,1153.0,0.19926924,-0.14015853,S,4
21457-0,0,bcDVHO,6s1,853.0,None,d3,d3,617,853.0,0.1774758,0.15494812,S,2
21458-0,0,bcAOHV,6s1,609.0,None,d3,d3,575,609.0,-0.085374445,-0.018141255,G1,1
21581-0,0,bcBGNG,6s1,1568.0,None,d3,d3,755,1568.0,0.3268453,-0.07737482,S,4
21582-0,0,bcFOVU,6s1,1140.0,None,d3,d3,618,1140.0,0.0503853,0.23481901,G2M,1
21583-0,0,bcGRAK,6s1,808.0,None,d3,d3,577,808.0,-0.34900713,-0.1903663,G1,2
21584-0,0,bcHZIN,6s1,718.0,None,d3,d3,559,718.0,-0.2986593,0.42034552,G2M,0
21707-0,0,bcHTIL,6s1,1544.0,None,d3,d3,671,1544.0,-0.137439,0.2786932,G2M,0
21708-0,0,bcFIIG,6s1,840.0,None,d3,d3,613,840.0,0.46227184,0.03585233,S,0
21709-0,0,bcGKUG,6s1,622.0,None,d3,d3,579,622.0,-0.0043072067,0.02377601,G2M,5
21710-0,0,bcHPHJ,6s1,643.0,None,d3,d3,573,643.0,-0.0035606623,0.20269841,G2M,4
21833-0,0,bcEADH,6s1,1499.0,None,d3,d3,694,1499.0,-0.107819185,-0.13564755,G1,1
21834-0,0,bcAJQX,6s1,974.0,None,d3,d3,609,974.0,-0.026618037,0.2768733,G2M,2
21835-0,0,bcAOFF,6s1,795.0,None,d3,d3,582,795.0,0.029088836,-0.16626817,S,2
21959-0,0,bcHCXP,6s1,1154.0,None,d3,d3,705,1154.0,-0.1305741,0.6515461,G2M,5
21960-0,0,bcCNWR,6s1,898.0,None,d3,d3,632,898.0,0.10712989,-0.0413215,S,0
21961-0,0,bcEJAW,6s1,810.0,None,d3,d3,599,810.0,-0.22915903,0.09820488,G2M,4
21962-0,0,bcAVQO,6s1,670.0,None,d3,d3,599,670.0,0.07537554,-0.29569852,S,3
22085-0,0,bcGULW,6s1,1589.0,None,d3,d3,778,1589.0,-0.06275436,0.06902419,G2M,1
22086-0,0,bcFGYM,6s1,878.0,None,d3,d3,563,878.0,-0.19424327,-0.3703061,G1,6
22088-0,0,bcECDF,6s1,693.0,None,d3,d3,571,693.0,-0.041079268,-0.18197455,G1,3
22211-0,0,bcHLOW,6s1,1512.0,None,d3,d3,744,1512.0,0.15719211,-0.22281764,S,1
22212-0,0,bcHWUE,6s1,929.0,None,d3,d3,611,929.0,-0.0011409372,0.17100261,G2M,3
22213-0,0,bcGXJX,6s1,854.0,None,d3,d3,577,854.0,-0.14444184,-0.009473409,G1,5
22337-0,0,bcAEUH,6s1,1434.0,None,d3,d3,762,1434.0,0.019261474,0.20684542,G2M,2
22338-0,0,bcASBI,6s1,898.0,None,d3,d3,630,898.0,0.4250275,-0.12314985,S,0
22339-0,0,bcABRP,6s1,875.0,None,d3,d3,626,875.0,-0.3787937,-0.08694241,G1,0
22340-0,0,bcAUQU,6s1,749.0,None,d3,d3,567,749.0,-0.20597628,0.15532401,G2M,0
22463-0,0,bcBIAK,6s1,1675.0,None,d3,d3,777,1675.0,0.07434594,-0.043600928,S,2
22464-0,0,bcADZZ,6s1,1033.0,None,d3,d3,661,1033.0,0.59160614,-0.023516463,S,1
22465-0,0,bcEQRJ,6s1,902.0,None,d3,d3,613,902.0,0.10025791,0.08805591,S,0
22589-0,0,bcCFHH,6s1,1415.0,None,d3,d3,694,1415.0,-0.051168766,-0.14184178,G1,0
22590-0,0,bcHQWJ,6s1,1018.0,None,d3,d3,599,1018.0,-0.11679808,-0.09008943,G1,1
22591-0,0,bcEHOY,6s1,860.0,None,d3,d3,564,860.0,-0.22339827,-0.18469808,G1,1
22592-0,0,bcDVLD,6s1,623.0,None,d3,d3,578,623.0,0.1811309,-0.014618441,S,0
